timestamp,hour,fixed_load_mw,flexible_arrival_mw,sst_c,wind_mw,carbon_kg_per_mwh,price_usd_per_mwh
2023-01-01 00:00:00,0,3.320132389,1.422913881,8.6,15.0,139.0,174.89130434782606
2023-01-01 01:00:00,1,3.7900010797652386,1.624286177042245,8.6,15.0,139.0,174.89130434782606
2023-01-01 02:00:00,2,3.6190419630609316,1.5510179841689709,8.6,15.0,138.0,174.89130434782606
2023-01-01 03:00:00,3,3.6575187171370116,1.5675080216301478,8.6,15.0,138.0,174.89130434782606
2023-01-01 04:00:00,4,3.5291020739933585,1.512472317425725,8.6,15.0,139.0,174.89130434782606
2023-01-01 05:00:00,5,3.4939466818798133,1.4974057208056342,8.6,15.0,140.0,174.89130434782606
2023-01-01 06:00:00,6,3.309948517796167,1.4185493647697858,8.6,15.0,140.0,174.89130434782606
2023-01-01 07:00:00,7,3.5865759219921642,1.5371039665680704,8.6,15.0,142.0,174.89130434782606
2023-01-01 08:00:00,8,4.010788451717506,1.7189093364503594,8.6,15.0,147.0,174.89130434782606
2023-01-01 09:00:00,9,4.09767712997184,1.7561473414165032,8.6,15.0,141.0,174.89130434782606
2023-01-01 10:00:00,10,4.158172177754778,1.7820737904663333,8.6,15.0,128.0,174.89130434782606
2023-01-01 11:00:00,11,4.260288202565879,1.825837801099662,8.6,15.0,121.0,174.89130434782606
2023-01-01 12:00:00,12,4.081555924404652,1.7492382533162796,8.6,15.0,123.0,174.89130434782606
2023-01-01 13:00:00,13,4.810985511770571,2.061850933615959,8.6,15.0,133.0,174.89130434782606
2023-01-01 14:00:00,14,5.063022217163054,2.1698666644984517,8.6,15.0,153.0,174.89130434782606
2023-01-01 15:00:00,15,4.521929068331474,1.937969600713489,8.7,15.0,180.0,174.89130434782606
2023-01-01 16:00:00,16,4.478274872775162,1.9192606597607835,8.7,15.0,198.0,174.89130434782606
2023-01-01 17:00:00,17,4.7200393989934,2.0228740281400284,8.7,15.0,211.0,174.89130434782606
2023-01-01 18:00:00,18,5.357869476985421,2.2962297758508945,8.7,15.0,200.0,174.89130434782606
2023-01-01 19:00:00,19,5.521982175250417,2.3665637893930356,8.7,13.889361585539332,192.0,174.89130434782606
2023-01-01 20:00:00,20,5.365573727537532,2.299531597516085,8.7,11.456363395691044,196.0,174.89130434782606
2023-01-01 21:00:00,21,5.02899024009586,2.155281531469654,8.7,7.791050381099208,211.0,174.89130434782606
2023-01-01 22:00:00,22,5.221713144674453,2.237877062003337,8.7,3.6173349082750006,210.0,174.89130434782606
2023-01-01 23:00:00,23,4.872964913522315,2.088413534366706,8.7,1.963652525140712,198.0,174.89130434782606
2023-01-02 00:00:00,24,5.205925613138405,2.2311109770593163,8.7,0.4410913118204058,209.0,174.89130434782606
2023-01-02 01:00:00,25,5.417206473771633,2.3216599173306998,8.7,0.003662186913597232,219.0,174.89130434782606
2023-01-02 02:00:00,26,4.900561766170865,2.1002407569303707,8.7,0.0,205.0,174.89130434782606
2023-01-02 03:00:00,27,4.708574495584919,2.0179604981078225,8.7,0.8487334330326244,200.0,174.89130434782606
2023-01-02 04:00:00,28,4.267959384762572,1.8291254506125307,8.7,3.571567129244812,190.0,174.89130434782606
2023-01-02 05:00:00,29,4.986277957952545,2.1369762676939477,8.7,0.8046868334253237,212.0,174.89130434782606
2023-01-02 06:00:00,30,4.701958600153519,2.0151251143515077,8.7,0.5819897579842436,234.0,174.89130434782606
2023-01-02 07:00:00,31,4.755831443614129,2.038213475834627,8.7,4.271587138706948,247.0,174.89130434782606
2023-01-02 08:00:00,32,3.942078859582964,1.6894623683926988,8.7,10.628038479213673,253.0,174.89130434782606
2023-01-02 09:00:00,33,4.251536066808562,1.822086885775098,8.7,11.982261565241178,252.0,174.89130434782606
2023-01-02 10:00:00,34,4.25293690903942,1.82268724673118,8.7,12.792558194592816,228.0,174.89130434782606
2023-01-02 11:00:00,35,4.034025380023985,1.7288680200102793,8.7,12.53248892375213,216.0,174.89130434782606
2023-01-02 12:00:00,36,4.294798489010661,1.8406279238617116,8.7,8.186965494319926,218.0,174.89130434782606
2023-01-02 13:00:00,37,4.818139838247802,2.0649170735347724,8.7,6.922591703221208,231.0,174.89130434782606
2023-01-02 14:00:00,38,4.644686594983718,1.9905799692787365,8.7,7.230366976509844,243.0,174.89130434782606
2023-01-02 15:00:00,39,4.880857243716674,2.0917959615928603,8.7,7.40926464071886,252.0,174.89130434782606
2023-01-02 16:00:00,40,4.6201010484448854,1.9800433064763792,8.7,6.846961846862463,280.0,174.89130434782606
2023-01-02 17:00:00,41,4.641558917166524,1.98923953592851,8.7,6.531984202929473,299.0,174.89130434782606
2023-01-02 18:00:00,42,4.829106185629712,2.069616936698448,8.7,6.200786479412969,305.0,174.89130434782606
2023-01-02 19:00:00,43,5.00950080058253,2.14692891453537,8.7,5.852545589296365,309.0,174.89130434782606
2023-01-02 20:00:00,44,4.55734426452301,1.9531475419384328,8.7,5.8310871640211674,316.0,174.89130434782606
2023-01-02 21:00:00,45,4.377041076699134,1.875874747156772,8.7,5.258609309922444,327.0,174.89130434782606
2023-01-02 22:00:00,46,4.530107811108847,1.9414747761895055,8.7,6.31737213061997,335.0,174.89130434782606
