country,mode,column,n_forecasts,mae,rmse,bias,coverage,mean_interval_width,adaptive_beta_floor
PRT,nominal,wind_mw,209664,3.2940950138609004,4.367638885382358,0.058748753223415794,,,0.1
PRT,nominal,carbon_kg_per_mwh,209664,13.566018248655329,18.199213241598432,-0.6024616557787164,,,0.1
PRT,static,fixed_load_mw,209664,0.4870627472399004,0.6157226246531211,0.010778489503145264,0.8447516025641025,0.6327282900290677,0.1
PRT,static,flexible_arrival_mw,209664,0.20874117738587214,0.2638811248503858,0.004619352644378403,0.8447516025641025,0.27116926948822323,0.1
PRT,static,sst_c,209664,0.1659661485639065,0.26321314240423055,-0.0020915867288586044,0.7909464667277167,0.1283692325243266,0.1
PRT,static,wind_mw,209664,3.3283249022460284,4.375462760593435,-0.2513166844070774,0.8403970161782662,3.4333321220401145,0.1
PRT,static,carbon_kg_per_mwh,209664,14.540171524884927,19.12297891893165,-5.518035490536594,0.9772826999389499,35.60315253796256,0.1
PRT,adaptive,fixed_load_mw,209664,0.5018361562551709,0.6433250038193927,-0.0015462023150466973,0.8960336538461539,0.813079157176147,0.1
PRT,adaptive,flexible_arrival_mw,209664,0.21507263839501534,0.2757107159225432,-0.0006626581350941267,0.8960336538461539,0.34846249595343887,0.1
PRT,adaptive,sst_c,209664,0.2086607991388811,0.34403201564583497,-2.4214381309541127e-05,0.8948269612332113,0.32913650586998805,0.1
PRT,adaptive,wind_mw,209664,3.334411521535799,5.055555959604689,0.0699053347365104,0.8996585012210012,3.6256232188902437,0.1
PRT,adaptive,carbon_kg_per_mwh,209664,16.406493115420158,22.164175004105147,-0.004053079869593631,0.898365956959707,25.63020070924299,0.1
MYS,nominal,fixed_load_mw,209664,0.48609815298323783,0.6143902328930488,-0.0008376579781989248,,,0.1
MYS,nominal,flexible_arrival_mw,209664,0.208327779849959,0.2633100998113066,-0.0003589962763708836,,,0.1
MYS,nominal,sst_c,209664,0.10422936529671815,0.14728408013247063,-0.0005859104193646501,,,0.1
MYS,nominal,wind_mw,209664,0.9016033797492473,1.4503178260605976,0.02745405131461732,,,0.1
MYS,nominal,carbon_kg_per_mwh,209664,12.614221712907188,15.992864655717922,1.571694918121607,,,0.1
MYS,static,fixed_load_mw,209664,0.4860924672572741,0.6145051857243834,0.01121422101707842,0.8455242673992674,0.6334162772959441,0.1
MYS,static,flexible_arrival_mw,209664,0.20832534310991124,0.26335936530996407,0.004806094701189786,0.8455242673992674,0.2714641180578982,0.1
MYS,static,sst_c,209664,0.1100768037876009,0.15386924631102514,0.04184994984143192,0.7507631257631258,0.11308976920889996,0.1
MYS,static,wind_mw,209664,0.9606898901648676,1.4590049551520672,-0.14861870500895333,0.9510502518315018,1.11324595519561,0.1
MYS,static,carbon_kg_per_mwh,209664,12.660173307855228,16.093089056963393,-2.32552333562083,0.9512648809523809,23.688673438101695,0.1
MYS,adaptive,fixed_load_mw,209664,0.5010695278342373,0.6423870228873084,-0.0015387123182735967,0.8960002670940171,0.8122237785492428,0.1
MYS,adaptive,flexible_arrival_mw,209664,0.21474408335751774,0.2753087240945336,-0.0006594481364741843,0.8960002670940171,0.3480959050472201,0.1
MYS,adaptive,sst_c,209664,0.12475972424634985,0.17904133457502858,-0.00019572157128574787,0.8963389041514042,0.19225954084236688,0.1
MYS,adaptive,wind_mw,209664,0.9931899655024542,1.677740705309817,-0.042258224924244234,0.8951560592185592,0.8826019154862448,0.1
MYS,adaptive,carbon_kg_per_mwh,209664,14.051973103589937,17.97961968628951,0.009009917479685187,0.8956187042124543,22.10513253568327,0.1
GBR,nominal,fixed_load_mw,209664,0.48707373092688333,0.6156157771191997,-0.0008308306831467971,,,0.1
GBR,nominal,flexible_arrival_mw,209664,0.20874588468294997,0.26383533305108564,-0.0003560702927771168,,,0.1
GBR,nominal,sst_c,209664,0.11574262392115962,0.17733851966002442,0.00513710806614499,,,0.1
GBR,nominal,wind_mw,209664,3.389925661666297,4.275961223495185,-0.04739523157058908,,,0.1
GBR,nominal,carbon_kg_per_mwh,209664,29.54655787763401,37.66805391228474,-3.380264885947153,,,0.1
GBR,static,fixed_load_mw,209664,0.4870627472399004,0.6157226246531211,0.010778489503145264,0.8447516025641025,0.6327282900290677,0.1
GBR,static,flexible_arrival_mw,209664,0.20874117738587214,0.2638811248503858,0.004619352644378403,0.8447516025641025,0.27116926948822323,0.1
GBR,static,sst_c,209664,0.11564350544936813,0.17764377672255255,0.010683618522019381,0.8824786324786325,0.17023244768261916,0.1
GBR,static,wind_mw,209664,3.401025563629732,4.278015683857001,-0.13457459531356356,0.9141435821123322,4.369530305698441,0.1
GBR,static,carbon_kg_per_mwh,209664,29.23195823682264,37.59741332668972,2.500548556689438,0.917186546092796,56.32945575514662,0.1
GBR,adaptive,fixed_load_mw,209664,0.5018361562551709,0.6433250038193927,-0.0015462023150466973,0.8960336538461539,0.813079157176147,0.1
GBR,adaptive,flexible_arrival_mw,209664,0.21507263839501534,0.2757107159225432,-0.0006626581350941267,0.8960336538461539,0.34846249595343887,0.1
GBR,adaptive,sst_c,209664,0.14039261282807136,0.2141360049737165,-0.0003448108676193949,0.89268067002442,0.21993544908231782,0.1
GBR,adaptive,wind_mw,209664,3.3925517192019816,5.037943010167697,0.044511459563285005,0.8980797847985348,3.725525173726124,0.1
GBR,adaptive,carbon_kg_per_mwh,209664,34.255598708684836,45.74531584870169,-0.11500741889696849,0.8974311278998779,55.10953407598895,0.1
SGP,nominal,fixed_load_mw,209664,0.48609815298323783,0.6143902328930488,-0.0008376579781989248,,,0.1
SGP,nominal,flexible_arrival_mw,209664,0.208327779849959,0.2633100998113066,-0.0003589962763708836,,,0.1
SGP,nominal,sst_c,209664,0.10422936529671815,0.14728408013247063,-0.0005859104193646501,,,0.1
SGP,nominal,wind_mw,209664,0.9016033797492473,1.4503178260605976,0.02745405131461732,,,0.1
