timestamp,wind_speed_10m,wind_speed_100m,requested_latitude,requested_longitude,resolved_latitude,resolved_longitude
2025-01-01 00:00:00,13.75,18.88,51.25,-3.75,51.25,-3.75
2025-01-01 01:00:00,14.32,19.59,51.25,-3.75,51.25,-3.75
2025-01-01 02:00:00,14.11,19.38,51.25,-3.75,51.25,-3.75
2025-01-01 03:00:00,13.77,18.96,51.25,-3.75,51.25,-3.75
2025-01-01 04:00:00,14.23,19.56,51.25,-3.75,51.25,-3.75
2025-01-01 05:00:00,15.11,20.69,51.25,-3.75,51.25,-3.75
2025-01-01 06:00:00,15.84,21.71,51.25,-3.75,51.25,-3.75
2025-01-01 07:00:00,15.89,21.92,51.25,-3.75,51.25,-3.75
2025-01-01 08:00:00,14.23,19.53,51.25,-3.75,51.25,-3.75
2025-01-01 09:00:00,10.45,13.99,51.25,-3.75,51.25,-3.75
2025-01-01 10:00:00,9.73,12.57,51.25,-3.75,51.25,-3.75
2025-01-01 11:00:00,9.33,11.7,51.25,-3.75,51.25,-3.75
2025-01-01 12:00:00,8.9,11.07,51.25,-3.75,51.25,-3.75
2025-01-01 13:00:00,9.66,11.9,51.25,-3.75,51.25,-3.75
2025-01-01 14:00:00,9.73,12.12,51.25,-3.75,51.25,-3.75
2025-01-01 15:00:00,9.38,11.98,51.25,-3.75,51.25,-3.75
2025-01-01 16:00:00,9.43,12.07,51.25,-3.75,51.25,-3.75
2025-01-01 17:00:00,9.25,11.8,51.25,-3.75,51.25,-3.75
2025-01-01 18:00:00,8.54,10.75,51.25,-3.75,51.25,-3.75
2025-01-01 19:00:00,7.59,9.47,51.25,-3.75,51.25,-3.75
2025-01-01 20:00:00,6.37,8.06,51.25,-3.75,51.25,-3.75
2025-01-01 21:00:00,5.66,7.24,51.25,-3.75,51.25,-3.75
2025-01-01 22:00:00,4.07,5.78,51.25,-3.75,51.25,-3.75
2025-01-01 23:00:00,3.18,4.61,51.25,-3.75,51.25,-3.75
2025-01-02 00:00:00,2.98,3.99,51.25,-3.75,51.25,-3.75
2025-01-02 01:00:00,3.39,4.32,51.25,-3.75,51.25,-3.75
2025-01-02 02:00:00,3.9,4.98,51.25,-3.75,51.25,-3.75
2025-01-02 03:00:00,3.82,5.03,51.25,-3.75,51.25,-3.75
2025-01-02 04:00:00,3.77,4.91,51.25,-3.75,51.25,-3.75
2025-01-02 05:00:00,4.17,5.27,51.25,-3.75,51.25,-3.75
2025-01-02 06:00:00,4.68,5.78,51.25,-3.75,51.25,-3.75
2025-01-02 07:00:00,4.78,5.84,51.25,-3.75,51.25,-3.75
2025-01-02 08:00:00,4.37,5.33,51.25,-3.75,51.25,-3.75
2025-01-02 09:00:00,4.01,4.83,51.25,-3.75,51.25,-3.75
2025-01-02 10:00:00,3.57,4.31,51.25,-3.75,51.25,-3.75
2025-01-02 11:00:00,3.7,4.26,51.25,-3.75,51.25,-3.75
2025-01-02 12:00:00,3.76,4.23,51.25,-3.75,51.25,-3.75
2025-01-02 13:00:00,3.55,3.97,51.25,-3.75,51.25,-3.75
2025-01-02 14:00:00,3.26,3.7,51.25,-3.75,51.25,-3.75
2025-01-02 15:00:00,2.92,3.37,51.25,-3.75,51.25,-3.75
2025-01-02 16:00:00,2.89,3.37,51.25,-3.75,51.25,-3.75
2025-01-02 17:00:00,3.08,3.46,51.25,-3.75,51.25,-3.75
2025-01-02 18:00:00,3.44,3.91,51.25,-3.75,51.25,-3.75
2025-01-02 19:00:00,3.89,4.49,51.25,-3.75,51.25,-3.75
2025-01-02 20:00:00,4.2,4.94,51.25,-3.75,51.25,-3.75
2025-01-02 21:00:00,4.11,4.85,51.25,-3.75,51.25,-3.75
2025-01-02 22:00:00,4.1,5.1,51.25,-3.75,51.25,-3.75
2025-01-02 23:00:00,3.62,4.31,51.25,-3.75,51.25,-3.75
2025-01-03 00:00:00,3.54,4.05,51.25,-3.75,51.25,-3.75
2025-01-03 01:00:00,3.63,4.08,51.25,-3.75,51.25,-3.75
2025-01-03 02:00:00,3.95,4.53,51.25,-3.75,51.25,-3.75
2025-01-03 03:00:00,4.21,4.84,51.25,-3.75,51.25,-3.75
2025-01-03 04:00:00,4.18,4.99,51.25,-3.75,51.25,-3.75
2025-01-03 05:00:00,3.82,4.63,51.25,-3.75,51.25,-3.75
2025-01-03 06:00:00,3.49,3.98,51.25,-3.75,51.25,-3.75
2025-01-03 07:00:00,3.62,4.06,51.25,-3.75,51.25,-3.75
