timestamp,wind_speed_10m,wind_speed_100m,requested_latitude,requested_longitude,resolved_latitude,resolved_longitude
2023-01-01 00:00:00,8.77,10.2,53.25,-5.5,53.25,-5.5
2023-01-01 01:00:00,8.46,9.68,53.25,-5.5,53.25,-5.5
2023-01-01 02:00:00,9.63,11.05,53.25,-5.5,53.25,-5.5
2023-01-01 03:00:00,9.63,10.98,53.25,-5.5,53.25,-5.5
2023-01-01 04:00:00,8.77,9.9,53.25,-5.5,53.25,-5.5
2023-01-01 05:00:00,8.42,9.48,53.25,-5.5,53.25,-5.5
2023-01-01 06:00:00,7.94,8.93,53.25,-5.5,53.25,-5.5
2023-01-01 07:00:00,8.7,9.82,53.25,-5.5,53.25,-5.5
2023-01-01 08:00:00,9.92,11.34,53.25,-5.5,53.25,-5.5
2023-01-01 09:00:00,10.29,11.84,53.25,-5.5,53.25,-5.5
2023-01-01 10:00:00,10.22,11.98,53.25,-5.5,53.25,-5.5
2023-01-01 11:00:00,9.76,11.39,53.25,-5.5,53.25,-5.5
2023-01-01 12:00:00,9.55,10.89,53.25,-5.5,53.25,-5.5
2023-01-01 13:00:00,8.36,9.58,53.25,-5.5,53.25,-5.5
2023-01-01 14:00:00,7.27,8.05,53.25,-5.5,53.25,-5.5
2023-01-01 15:00:00,6.75,7.47,53.25,-5.5,53.25,-5.5
2023-01-01 16:00:00,5.04,5.46,53.25,-5.5,53.25,-5.5
2023-01-01 17:00:00,4.0,4.41,53.25,-5.5,53.25,-5.5
2023-01-01 18:00:00,4.03,4.53,53.25,-5.5,53.25,-5.5
2023-01-01 19:00:00,5.66,6.16,53.25,-5.5,53.25,-5.5
2023-01-01 20:00:00,7.27,7.85,53.25,-5.5,53.25,-5.5
2023-01-01 21:00:00,7.44,8.08,53.25,-5.5,53.25,-5.5
2023-01-01 22:00:00,7.54,8.11,53.25,-5.5,53.25,-5.5
2023-01-01 23:00:00,7.36,7.92,53.25,-5.5,53.25,-5.5
2023-01-02 00:00:00,7.26,7.76,53.25,-5.5,53.25,-5.5
2023-01-02 01:00:00,7.29,7.85,53.25,-5.5,53.25,-5.5
