timestamp,wind_speed_10m,wind_speed_100m,requested_latitude,requested_longitude,resolved_latitude,resolved_longitude
2024-01-01 00:00:00,7.71,9.99,35.25,140.5,35.25,140.5
2024-01-01 01:00:00,8.45,10.87,35.25,140.5,35.25,140.5
2024-01-01 02:00:00,8.19,10.41,35.25,140.5,35.25,140.5
2024-01-01 03:00:00,7.42,9.17,35.25,140.5,35.25,140.5
2024-01-01 04:00:00,6.75,8.16,35.25,140.5,35.25,140.5
2024-01-01 05:00:00,6.2,7.4,35.25,140.5,35.25,140.5
2024-01-01 06:00:00,5.84,7.05,35.25,140.5,35.25,140.5
2024-01-01 07:00:00,5.85,7.28,35.25,140.5,35.25,140.5
2024-01-01 08:00:00,6.14,7.82,35.25,140.5,35.25,140.5
2024-01-01 09:00:00,6.31,8.15,35.25,140.5,35.25,140.5
2024-01-01 10:00:00,4.66,6.08,35.25,140.5,35.25,140.5
2024-01-01 11:00:00,4.34,5.82,35.25,140.5,35.25,140.5
2024-01-01 12:00:00,4.25,5.66,35.25,140.5,35.25,140.5
2024-01-01 13:00:00,3.98,5.47,35.25,140.5,35.25,140.5
2024-01-01 14:00:00,3.91,5.44,35.25,140.5,35.25,140.5
2024-01-01 15:00:00,3.4,4.81,35.25,140.5,35.25,140.5
2024-01-01 16:00:00,2.52,3.91,35.25,140.5,35.25,140.5
2024-01-01 17:00:00,2.01,2.88,35.25,140.5,35.25,140.5
2024-01-01 18:00:00,0.54,1.36,35.25,140.5,35.25,140.5
2024-01-01 19:00:00,0.22,0.41,35.25,140.5,35.25,140.5
2024-01-01 20:00:00,0.51,0.89,35.25,140.5,35.25,140.5
2024-01-01 21:00:00,0.64,1.04,35.25,140.5,35.25,140.5
2024-01-01 22:00:00,2.13,2.82,35.25,140.5,35.25,140.5
2024-01-01 23:00:00,1.79,2.16,35.25,140.5,35.25,140.5
2024-01-02 00:00:00,1.12,1.14,35.25,140.5,35.25,140.5
2024-01-02 01:00:00,0.42,0.41,35.25,140.5,35.25,140.5
2024-01-02 02:00:00,0.51,0.32,35.25,140.5,35.25,140.5
2024-01-02 03:00:00,1.04,1.04,35.25,140.5,35.25,140.5
2024-01-02 04:00:00,1.68,1.65,35.25,140.5,35.25,140.5
2024-01-02 05:00:00,2.57,3.01,35.25,140.5,35.25,140.5
2024-01-02 06:00:00,2.42,2.81,35.25,140.5,35.25,140.5
2024-01-02 07:00:00,1.4,1.58,35.25,140.5,35.25,140.5
2024-01-02 08:00:00,1.24,2.18,35.25,140.5,35.25,140.5
2024-01-02 09:00:00,2.55,4.14,35.25,140.5,35.25,140.5
2024-01-02 10:00:00,2.69,3.58,35.25,140.5,35.25,140.5
2024-01-02 11:00:00,2.62,3.49,35.25,140.5,35.25,140.5
2024-01-02 12:00:00,3.55,4.59,35.25,140.5,35.25,140.5
2024-01-02 13:00:00,4.56,5.95,35.25,140.5,35.25,140.5
2024-01-02 14:00:00,4.91,6.23,35.25,140.5,35.25,140.5
2024-01-02 15:00:00,4.96,6.14,35.25,140.5,35.25,140.5
2024-01-02 16:00:00,4.4,5.58,35.25,140.5,35.25,140.5
2024-01-02 17:00:00,3.86,5.03,35.25,140.5,35.25,140.5
