timestamp,wind_speed_10m,wind_speed_100m,requested_latitude,requested_longitude,resolved_latitude,resolved_longitude
2024-01-01 00:00:00,2.33,2.46,37.0,125.75,37.0,125.75
2024-01-01 01:00:00,2.14,2.33,37.0,125.75,37.0,125.75
2024-01-01 02:00:00,2.3,2.4,37.0,125.75,37.0,125.75
2024-01-01 03:00:00,2.35,2.57,37.0,125.75,37.0,125.75
2024-01-01 04:00:00,2.33,2.55,37.0,125.75,37.0,125.75
2024-01-01 05:00:00,2.62,2.72,37.0,125.75,37.0,125.75
2024-01-01 06:00:00,2.7,2.81,37.0,125.75,37.0,125.75
2024-01-01 07:00:00,2.42,2.52,37.0,125.75,37.0,125.75
2024-01-01 08:00:00,2.14,2.24,37.0,125.75,37.0,125.75
2024-01-01 09:00:00,2.3,2.5,37.0,125.75,37.0,125.75
2024-01-01 10:00:00,3.22,3.42,37.0,125.75,37.0,125.75
2024-01-01 11:00:00,3.67,3.86,37.0,125.75,37.0,125.75
2024-01-01 12:00:00,4.39,4.69,37.0,125.75,37.0,125.75
2024-01-01 13:00:00,4.59,4.88,37.0,125.75,37.0,125.75
2024-01-01 14:00:00,4.11,4.4,37.0,125.75,37.0,125.75
2024-01-01 15:00:00,3.83,4.1,37.0,125.75,37.0,125.75
2024-01-01 16:00:00,4.04,4.33,37.0,125.75,37.0,125.75
2024-01-01 17:00:00,4.6,5.02,37.0,125.75,37.0,125.75
2024-01-01 18:00:00,5.8,6.31,37.0,125.75,37.0,125.75
2024-01-01 19:00:00,6.1,6.6,37.0,125.75,37.0,125.75
2024-01-01 20:00:00,5.8,6.2,37.0,125.75,37.0,125.75
2024-01-01 21:00:00,5.84,6.23,37.0,125.75,37.0,125.75
2024-01-01 22:00:00,5.01,5.32,37.0,125.75,37.0,125.75
2024-01-01 23:00:00,4.8,5.05,37.0,125.75,37.0,125.75
2024-01-02 00:00:00,4.21,4.38,37.0,125.75,37.0,125.75
2024-01-02 01:00:00,3.94,4.11,37.0,125.75,37.0,125.75
2024-01-02 02:00:00,3.69,3.84,37.0,125.75,37.0,125.75
2024-01-02 03:00:00,3.26,3.32,37.0,125.75,37.0,125.75
2024-01-02 04:00:00,3.04,3.11,37.0,125.75,37.0,125.75
2024-01-02 05:00:00,3.22,3.38,37.0,125.75,37.0,125.75
2024-01-02 06:00:00,3.11,3.26,37.0,125.75,37.0,125.75
2024-01-02 07:00:00,2.42,2.52,37.0,125.75,37.0,125.75
2024-01-02 08:00:00,1.7,1.77,37.0,125.75,37.0,125.75
2024-01-02 09:00:00,1.53,1.57,37.0,125.75,37.0,125.75
2024-01-02 10:00:00,0.61,0.7,37.0,125.75,37.0,125.75
2024-01-02 11:00:00,0.5,0.5,37.0,125.75,37.0,125.75
2024-01-02 12:00:00,1.27,1.35,37.0,125.75,37.0,125.75
2024-01-02 13:00:00,2.06,2.22,37.0,125.75,37.0,125.75
2024-01-02 14:00:00,2.56,2.72,37.0,125.75,37.0,125.75
2024-01-02 15:00:00,2.56,2.7,37.0,125.75,37.0,125.75
2024-01-02 16:00:00,2.58,2.75,37.0,125.75,37.0,125.75
2024-01-02 17:00:00,2.82,3.04,37.0,125.75,37.0,125.75
2024-01-02 18:00:00,3.67,3.89,37.0,125.75,37.0,125.75
2024-01-02 19:00:00,4.13,4.44,37.0,125.75,37.0,125.75
2024-01-02 20:00:00,4.38,4.6,37.0,125.75,37.0,125.75
2024-01-02 21:00:00,4.88,5.16,37.0,125.75,37.0,125.75
2024-01-02 22:00:00,5.39,5.78,37.0,125.75,37.0,125.75
2024-01-02 23:00:00,6.13,6.66,37.0,125.75,37.0,125.75
2024-01-03 00:00:00,6.48,7.16,37.0,125.75,37.0,125.75
2024-01-03 01:00:00,6.75,7.51,37.0,125.75,37.0,125.75
2024-01-03 02:00:00,7.16,7.92,37.0,125.75,37.0,125.75
2024-01-03 03:00:00,8.1,8.99,37.0,125.75,37.0,125.75
2024-01-03 04:00:00,8.61,9.64,37.0,125.75,37.0,125.75
2024-01-03 05:00:00,8.7,9.7,37.0,125.75,37.0,125.75
2024-01-03 06:00:00,8.06,8.91,37.0,125.75,37.0,125.75
2024-01-03 07:00:00,7.35,8.02,37.0,125.75,37.0,125.75
2024-01-03 08:00:00,7.12,7.62,37.0,125.75,37.0,125.75
2024-01-03 09:00:00,7.0,7.44,37.0,125.75,37.0,125.75
2024-01-03 10:00:00,6.71,7.25,37.0,125.75,37.0,125.75
2024-01-03 11:00:00,6.89,7.42,37.0,125.75,37.0,125.75
2024-01-03 12:00:00,6.71,7.02,37.0,125.75,37.0,125.75
2024-01-03 13:00:00,6.44,6.8,37.0,125.75,37.0,125.75
2024-01-03 14:00:00,5.94,6.35,37.0,125.75,37.0,125.75
2024-01-03 15:00:00,5.32,5.59,37.0,125.75,37.0,125.75
2024-01-03 16:00:00,4.61,4.84,37.0,125.75,37.0,125.75
2024-01-03 17:00:00,4.12,4.38,37.0,125.75,37.0,125.75
2024-01-03 18:00:00,4.11,4.37,37.0,125.75,37.0,125.75
2024-01-03 19:00:00,3.96,4.26,37.0,125.75,37.0,125.75
2024-01-03 20:00:00,3.81,4.1,37.0,125.75,37.0,125.75
2024-01-03 21:00:00,3.71,3.92,37.0,125.75,37.0,125.75
2024-01-03 22:00:00,2.35,2.45,37.0,125.75,37.0,125.75
2024-01-03 23:00:00,2.64,2.86,37.0,125.75,37.0,125.75
2024-01-04 00:00:00,4.03,4.31,37.0,125.75,37.0,125.75
2024-01-04 01:00:00,4.74,5.09,37.0,125.75,37.0,125.75
2024-01-04 02:00:00,5.4,5.89,37.0,125.75,37.0,125.75
2024-01-04 03:00:00,6.22,6.78,37.0,125.75,37.0,125.75
2024-01-04 04:00:00,6.86,7.58,37.0,125.75,37.0,125.75
2024-01-04 05:00:00,7.79,8.65,37.0,125.75,37.0,125.75
2024-01-04 06:00:00,8.46,9.46,37.0,125.75,37.0,125.75
2024-01-04 07:00:00,8.65,9.85,37.0,125.75,37.0,125.75
2024-01-04 08:00:00,8.77,10.18,37.0,125.75,37.0,125.75
2024-01-04 09:00:00,8.77,10.26,37.0,125.75,37.0,125.75
2024-01-04 10:00:00,7.84,9.38,37.0,125.75,37.0,125.75
2024-01-04 11:00:00,8.42,10.46,37.0,125.75,37.0,125.75
2024-01-04 12:00:00,9.02,11.07,37.0,125.75,37.0,125.75
2024-01-04 13:00:00,9.27,11.46,37.0,125.75,37.0,125.75
2024-01-04 14:00:00,9.58,11.83,37.0,125.75,37.0,125.75
2024-01-04 15:00:00,9.62,12.03,37.0,125.75,37.0,125.75
2024-01-04 16:00:00,9.67,12.12,37.0,125.75,37.0,125.75
2024-01-04 17:00:00,9.63,11.99,37.0,125.75,37.0,125.75
2024-01-04 18:00:00,9.21,11.64,37.0,125.75,37.0,125.75
2024-01-04 19:00:00,8.57,10.91,37.0,125.75,37.0,125.75
2024-01-04 20:00:00,7.81,10.12,37.0,125.75,37.0,125.75
2024-01-04 21:00:00,7.18,9.09,37.0,125.75,37.0,125.75
2024-01-04 22:00:00,6.44,7.96,37.0,125.75,37.0,125.75
2024-01-04 23:00:00,5.82,6.89,37.0,125.75,37.0,125.75
2024-01-05 00:00:00,5.28,5.99,37.0,125.75,37.0,125.75
2024-01-05 01:00:00,4.48,4.92,37.0,125.75,37.0,125.75
2024-01-05 02:00:00,4.03,4.43,37.0,125.75,37.0,125.75
2024-01-05 03:00:00,3.67,4.07,37.0,125.75,37.0,125.75
2024-01-05 04:00:00,3.73,4.11,37.0,125.75,37.0,125.75
2024-01-05 05:00:00,4.31,4.72,37.0,125.75,37.0,125.75
2024-01-05 06:00:00,4.61,5.01,37.0,125.75,37.0,125.75
2024-01-05 07:00:00,4.7,5.0,37.0,125.75,37.0,125.75
2024-01-05 08:00:00,5.3,5.59,37.0,125.75,37.0,125.75
2024-01-05 09:00:00,5.87,6.3,37.0,125.75,37.0,125.75
2024-01-05 10:00:00,6.01,6.51,37.0,125.75,37.0,125.75
2024-01-05 11:00:00,6.65,7.14,37.0,125.75,37.0,125.75
2024-01-05 12:00:00,6.44,6.86,37.0,125.75,37.0,125.75
2024-01-05 13:00:00,6.89,7.3,37.0,125.75,37.0,125.75
2024-01-05 14:00:00,6.92,7.4,37.0,125.75,37.0,125.75
2024-01-05 15:00:00,6.66,7.08,37.0,125.75,37.0,125.75
2024-01-05 16:00:00,6.6,7.02,37.0,125.75,37.0,125.75
2024-01-05 17:00:00,6.46,6.88,37.0,125.75,37.0,125.75
2024-01-05 18:00:00,6.41,6.82,37.0,125.75,37.0,125.75
2024-01-05 19:00:00,6.44,6.85,37.0,125.75,37.0,125.75
2024-01-05 20:00:00,6.55,6.96,37.0,125.75,37.0,125.75
2024-01-05 21:00:00,6.4,6.81,37.0,125.75,37.0,125.75
2024-01-05 22:00:00,5.48,5.74,37.0,125.75,37.0,125.75
2024-01-05 23:00:00,4.9,5.15,37.0,125.75,37.0,125.75
2024-01-06 00:00:00,4.16,4.28,37.0,125.75,37.0,125.75
2024-01-06 01:00:00,3.62,3.75,37.0,125.75,37.0,125.75
2024-01-06 02:00:00,3.16,3.3,37.0,125.75,37.0,125.75
2024-01-06 03:00:00,2.95,3.04,37.0,125.75,37.0,125.75
2024-01-06 04:00:00,2.92,3.05,37.0,125.75,37.0,125.75
2024-01-06 05:00:00,3.24,3.55,37.0,125.75,37.0,125.75
2024-01-06 06:00:00,3.76,4.12,37.0,125.75,37.0,125.75
2024-01-06 07:00:00,4.2,4.57,37.0,125.75,37.0,125.75
2024-01-06 08:00:00,5.63,6.02,37.0,125.75,37.0,125.75
2024-01-06 09:00:00,7.24,7.84,37.0,125.75,37.0,125.75
2024-01-06 10:00:00,9.62,10.68,37.0,125.75,37.0,125.75
2024-01-06 11:00:00,8.7,9.62,37.0,125.75,37.0,125.75
2024-01-06 12:00:00,8.87,9.72,37.0,125.75,37.0,125.75
2024-01-06 13:00:00,9.29,10.23,37.0,125.75,37.0,125.75
2024-01-06 14:00:00,8.61,9.28,37.0,125.75,37.0,125.75
2024-01-06 15:00:00,7.77,8.22,37.0,125.75,37.0,125.75
2024-01-06 16:00:00,7.41,7.85,37.0,125.75,37.0,125.75
2024-01-06 17:00:00,7.85,8.29,37.0,125.75,37.0,125.75
2024-01-06 18:00:00,8.95,9.62,37.0,125.75,37.0,125.75
2024-01-06 19:00:00,10.53,11.58,37.0,125.75,37.0,125.75
2024-01-06 20:00:00,11.02,12.35,37.0,125.75,37.0,125.75
2024-01-06 21:00:00,11.06,12.5,37.0,125.75,37.0,125.75
2024-01-06 22:00:00,9.11,9.92,37.0,125.75,37.0,125.75
2024-01-06 23:00:00,8.4,8.93,37.0,125.75,37.0,125.75
2024-01-07 00:00:00,8.52,8.98,37.0,125.75,37.0,125.75
2024-01-07 01:00:00,8.22,8.79,37.0,125.75,37.0,125.75
2024-01-07 02:00:00,8.42,9.0,37.0,125.75,37.0,125.75
2024-01-07 03:00:00,9.23,10.05,37.0,125.75,37.0,125.75
2024-01-07 04:00:00,10.44,11.62,37.0,125.75,37.0,125.75
2024-01-07 05:00:00,11.22,12.55,37.0,125.75,37.0,125.75
2024-01-07 06:00:00,11.26,12.67,37.0,125.75,37.0,125.75
2024-01-07 07:00:00,10.79,12.07,37.0,125.75,37.0,125.75
2024-01-07 08:00:00,10.38,11.51,37.0,125.75,37.0,125.75
2024-01-07 09:00:00,10.0,10.94,37.0,125.75,37.0,125.75
2024-01-07 10:00:00,7.5,7.89,37.0,125.75,37.0,125.75
2024-01-07 11:00:00,7.21,7.47,37.0,125.75,37.0,125.75
2024-01-07 12:00:00,7.37,7.72,37.0,125.75,37.0,125.75
2024-01-07 13:00:00,7.69,8.04,37.0,125.75,37.0,125.75
2024-01-07 14:00:00,7.28,7.62,37.0,125.75,37.0,125.75
2024-01-07 15:00:00,6.5,6.74,37.0,125.75,37.0,125.75
2024-01-07 16:00:00,5.87,6.04,37.0,125.75,37.0,125.75
2024-01-07 17:00:00,5.64,5.82,37.0,125.75,37.0,125.75
2024-01-07 18:00:00,5.56,5.8,37.0,125.75,37.0,125.75
2024-01-07 19:00:00,5.39,5.63,37.0,125.75,37.0,125.75
2024-01-07 20:00:00,5.02,5.22,37.0,125.75,37.0,125.75
2024-01-07 21:00:00,4.44,4.63,37.0,125.75,37.0,125.75
2024-01-07 22:00:00,3.59,3.61,37.0,125.75,37.0,125.75
2024-01-07 23:00:00,2.3,2.22,37.0,125.75,37.0,125.75
2024-01-08 00:00:00,1.2,1.1,37.0,125.75,37.0,125.75
2024-01-08 01:00:00,0.28,0.1,37.0,125.75,37.0,125.75
2024-01-08 02:00:00,0.71,0.81,37.0,125.75,37.0,125.75
2024-01-08 03:00:00,1.46,1.66,37.0,125.75,37.0,125.75
2024-01-08 04:00:00,2.08,2.34,37.0,125.75,37.0,125.75
2024-01-08 05:00:00,2.62,2.9,37.0,125.75,37.0,125.75
2024-01-08 06:00:00,3.18,3.47,37.0,125.75,37.0,125.75
2024-01-08 07:00:00,3.92,4.3,37.0,125.75,37.0,125.75
2024-01-08 08:00:00,4.41,4.72,37.0,125.75,37.0,125.75
2024-01-08 09:00:00,4.83,5.27,37.0,125.75,37.0,125.75
2024-01-08 10:00:00,3.72,3.92,37.0,125.75,37.0,125.75
2024-01-08 11:00:00,4.53,4.79,37.0,125.75,37.0,125.75
2024-01-08 12:00:00,5.46,5.83,37.0,125.75,37.0,125.75
2024-01-08 13:00:00,6.08,6.58,37.0,125.75,37.0,125.75
2024-01-08 14:00:00,6.5,7.1,37.0,125.75,37.0,125.75
2024-01-08 15:00:00,6.8,7.51,37.0,125.75,37.0,125.75
2024-01-08 16:00:00,6.67,7.48,37.0,125.75,37.0,125.75
