timestamp,wind_speed_10m,wind_speed_100m,requested_latitude,requested_longitude,resolved_latitude,resolved_longitude
2023-01-01 00:00:00,6.62,7.26,-5.5,106.75,-5.5,106.75
2023-01-01 01:00:00,6.63,7.21,-5.5,106.75,-5.5,106.75
2023-01-01 02:00:00,6.85,7.52,-5.5,106.75,-5.5,106.75
2023-01-01 03:00:00,6.98,7.69,-5.5,106.75,-5.5,106.75
2023-01-01 04:00:00,7.19,7.82,-5.5,106.75,-5.5,106.75
2023-01-01 05:00:00,7.52,8.24,-5.5,106.75,-5.5,106.75
2023-01-01 06:00:00,7.32,8.1,-5.5,106.75,-5.5,106.75
2023-01-01 07:00:00,7.08,7.8,-5.5,106.75,-5.5,106.75
2023-01-01 08:00:00,6.5,7.17,-5.5,106.75,-5.5,106.75
2023-01-01 09:00:00,5.89,6.43,-5.5,106.75,-5.5,106.75
2023-01-01 10:00:00,5.61,6.02,-5.5,106.75,-5.5,106.75
2023-01-01 11:00:00,5.41,5.86,-5.5,106.75,-5.5,106.75
2023-01-01 12:00:00,3.83,4.03,-5.5,106.75,-5.5,106.75
2023-01-01 13:00:00,3.8,4.0,-5.5,106.75,-5.5,106.75
2023-01-01 14:00:00,3.92,4.22,-5.5,106.75,-5.5,106.75
2023-01-01 15:00:00,3.61,3.81,-5.5,106.75,-5.5,106.75
2023-01-01 16:00:00,3.91,4.21,-5.5,106.75,-5.5,106.75
2023-01-01 17:00:00,4.6,4.9,-5.5,106.75,-5.5,106.75
2023-01-01 18:00:00,5.0,5.39,-5.5,106.75,-5.5,106.75
2023-01-01 19:00:00,5.31,5.69,-5.5,106.75,-5.5,106.75
2023-01-01 20:00:00,5.89,6.3,-5.5,106.75,-5.5,106.75
2023-01-01 21:00:00,6.01,6.42,-5.5,106.75,-5.5,106.75
2023-01-01 22:00:00,5.63,6.17,-5.5,106.75,-5.5,106.75
2023-01-01 23:00:00,5.55,6.0,-5.5,106.75,-5.5,106.75
2023-01-02 00:00:00,6.02,6.55,-5.5,106.75,-5.5,106.75
2023-01-02 01:00:00,6.22,6.75,-5.5,106.75,-5.5,106.75
2023-01-02 02:00:00,6.14,6.68,-5.5,106.75,-5.5,106.75
2023-01-02 03:00:00,6.57,7.16,-5.5,106.75,-5.5,106.75
2023-01-02 04:00:00,6.98,7.61,-5.5,106.75,-5.5,106.75
2023-01-02 05:00:00,6.71,7.43,-5.5,106.75,-5.5,106.75
2023-01-02 06:00:00,6.14,6.81,-5.5,106.75,-5.5,106.75
