timestamp,wind_speed_10m,wind_speed_100m,requested_latitude,requested_longitude,resolved_latitude,resolved_longitude
2024-01-01 00:00:00,4.96,5.35,31.0,122.5,31.0,122.5
2024-01-01 01:00:00,4.85,5.14,31.0,122.5,31.0,122.5
2024-01-01 02:00:00,4.52,4.81,31.0,122.5,31.0,122.5
2024-01-01 03:00:00,4.13,4.32,31.0,122.5,31.0,122.5
2024-01-01 04:00:00,4.18,4.37,31.0,122.5,31.0,122.5
2024-01-01 05:00:00,4.22,4.41,31.0,122.5,31.0,122.5
2024-01-01 06:00:00,4.24,4.41,31.0,122.5,31.0,122.5
2024-01-01 07:00:00,4.08,4.34,31.0,122.5,31.0,122.5
2024-01-01 08:00:00,4.08,4.24,31.0,122.5,31.0,122.5
2024-01-01 09:00:00,4.3,4.47,31.0,122.5,31.0,122.5
2024-01-01 10:00:00,4.46,4.74,31.0,122.5,31.0,122.5
2024-01-01 11:00:00,4.32,4.61,31.0,122.5,31.0,122.5
2024-01-01 12:00:00,4.22,4.54,31.0,122.5,31.0,122.5
2024-01-01 13:00:00,4.0,4.24,31.0,122.5,31.0,122.5
2024-01-01 14:00:00,3.52,3.67,31.0,122.5,31.0,122.5
2024-01-01 15:00:00,3.2,3.32,31.0,122.5,31.0,122.5
2024-01-01 16:00:00,2.69,2.73,31.0,122.5,31.0,122.5
2024-01-01 17:00:00,2.25,2.28,31.0,122.5,31.0,122.5
2024-01-01 18:00:00,2.24,2.26,31.0,122.5,31.0,122.5
2024-01-01 19:00:00,2.43,2.47,31.0,122.5,31.0,122.5
2024-01-01 20:00:00,2.37,2.47,31.0,122.5,31.0,122.5
2024-01-01 21:00:00,2.1,2.2,31.0,122.5,31.0,122.5
2024-01-01 22:00:00,2.2,2.3,31.0,122.5,31.0,122.5
2024-01-01 23:00:00,2.71,2.82,31.0,122.5,31.0,122.5
2024-01-02 00:00:00,3.23,3.27,31.0,122.5,31.0,122.5
2024-01-02 01:00:00,3.47,3.68,31.0,122.5,31.0,122.5
2024-01-02 02:00:00,3.04,3.26,31.0,122.5,31.0,122.5
2024-01-02 03:00:00,1.92,2.05,31.0,122.5,31.0,122.5
2024-01-02 04:00:00,1.58,1.75,31.0,122.5,31.0,122.5
2024-01-02 05:00:00,1.92,2.11,31.0,122.5,31.0,122.5
2024-01-02 06:00:00,1.39,1.49,31.0,122.5,31.0,122.5
2024-01-02 07:00:00,2.21,2.19,31.0,122.5,31.0,122.5
2024-01-02 08:00:00,3.45,3.7,31.0,122.5,31.0,122.5
2024-01-02 09:00:00,4.66,5.12,31.0,122.5,31.0,122.5
2024-01-02 10:00:00,4.71,5.14,31.0,122.5,31.0,122.5
2024-01-02 11:00:00,5.7,6.2,31.0,122.5,31.0,122.5
2024-01-02 12:00:00,6.2,6.8,31.0,122.5,31.0,122.5
2024-01-02 13:00:00,6.44,7.06,31.0,122.5,31.0,122.5
2024-01-02 14:00:00,6.42,7.13,31.0,122.5,31.0,122.5
2024-01-02 15:00:00,6.26,6.77,31.0,122.5,31.0,122.5
2024-01-02 16:00:00,6.01,6.61,31.0,122.5,31.0,122.5
2024-01-02 17:00:00,6.53,7.11,31.0,122.5,31.0,122.5
2024-01-02 18:00:00,6.77,7.46,31.0,122.5,31.0,122.5
2024-01-02 19:00:00,7.83,8.59,31.0,122.5,31.0,122.5
2024-01-02 20:00:00,8.66,9.6,31.0,122.5,31.0,122.5
2024-01-02 21:00:00,8.86,9.94,31.0,122.5,31.0,122.5
2024-01-02 22:00:00,8.94,10.08,31.0,122.5,31.0,122.5
2024-01-02 23:00:00,9.43,10.56,31.0,122.5,31.0,122.5
2024-01-03 00:00:00,9.64,10.86,31.0,122.5,31.0,122.5
2024-01-03 01:00:00,9.58,10.72,31.0,122.5,31.0,122.5
