timestamp,wind_speed_10m,wind_speed_100m,requested_latitude,requested_longitude,resolved_latitude,resolved_longitude
2025-01-01 00:00:00,5.41,5.93,37.0,125.75,37.0,125.75
2025-01-01 01:00:00,5.96,6.54,37.0,125.75,37.0,125.75
2025-01-01 02:00:00,5.9,6.47,37.0,125.75,37.0,125.75
2025-01-01 03:00:00,5.74,6.22,37.0,125.75,37.0,125.75
2025-01-01 04:00:00,5.51,5.93,37.0,125.75,37.0,125.75
2025-01-01 05:00:00,5.38,5.8,37.0,125.75,37.0,125.75
2025-01-01 06:00:00,5.23,5.66,37.0,125.75,37.0,125.75
2025-01-01 07:00:00,5.14,5.51,37.0,125.75,37.0,125.75
2025-01-01 08:00:00,4.92,5.25,37.0,125.75,37.0,125.75
2025-01-01 09:00:00,4.99,5.27,37.0,125.75,37.0,125.75
2025-01-01 10:00:00,4.68,5.03,37.0,125.75,37.0,125.75
2025-01-01 11:00:00,5.16,5.5,37.0,125.75,37.0,125.75
2025-01-01 12:00:00,5.62,5.96,37.0,125.75,37.0,125.75
2025-01-01 13:00:00,6.04,6.41,37.0,125.75,37.0,125.75
2025-01-01 14:00:00,6.39,6.79,37.0,125.75,37.0,125.75
2025-01-01 15:00:00,6.55,6.92,37.0,125.75,37.0,125.75
2025-01-01 16:00:00,6.12,6.43,37.0,125.75,37.0,125.75
2025-01-01 17:00:00,5.76,6.01,37.0,125.75,37.0,125.75
2025-01-01 18:00:00,5.4,5.61,37.0,125.75,37.0,125.75
2025-01-01 19:00:00,5.1,5.3,37.0,125.75,37.0,125.75
2025-01-01 20:00:00,4.75,4.91,37.0,125.75,37.0,125.75
2025-01-01 21:00:00,4.5,4.65,37.0,125.75,37.0,125.75
2025-01-01 22:00:00,4.49,4.65,37.0,125.75,37.0,125.75
2025-01-01 23:00:00,4.71,4.92,37.0,125.75,37.0,125.75
2025-01-02 00:00:00,4.95,5.1,37.0,125.75,37.0,125.75
2025-01-02 01:00:00,5.01,5.16,37.0,125.75,37.0,125.75
2025-01-02 02:00:00,5.06,5.26,37.0,125.75,37.0,125.75
2025-01-02 03:00:00,5.2,5.4,37.0,125.75,37.0,125.75
2025-01-02 04:00:00,5.3,5.5,37.0,125.75,37.0,125.75
2025-01-02 05:00:00,5.38,5.59,37.0,125.75,37.0,125.75
2025-01-02 06:00:00,5.73,5.98,37.0,125.75,37.0,125.75
2025-01-02 07:00:00,5.87,6.18,37.0,125.75,37.0,125.75
2025-01-02 08:00:00,6.17,6.48,37.0,125.75,37.0,125.75
2025-01-02 09:00:00,6.49,6.89,37.0,125.75,37.0,125.75
2025-01-02 10:00:00,6.34,6.69,37.0,125.75,37.0,125.75
2025-01-02 11:00:00,6.84,7.25,37.0,125.75,37.0,125.75
2025-01-02 12:00:00,7.37,7.81,37.0,125.75,37.0,125.75
2025-01-02 13:00:00,7.92,8.47,37.0,125.75,37.0,125.75
2025-01-02 14:00:00,7.96,8.54,37.0,125.75,37.0,125.75
2025-01-02 15:00:00,8.0,8.55,37.0,125.75,37.0,125.75
2025-01-02 16:00:00,8.37,8.96,37.0,125.75,37.0,125.75
2025-01-02 17:00:00,8.86,9.56,37.0,125.75,37.0,125.75
2025-01-02 18:00:00,8.86,9.57,37.0,125.75,37.0,125.75
2025-01-02 19:00:00,8.76,9.46,37.0,125.75,37.0,125.75
2025-01-02 20:00:00,8.5,9.12,37.0,125.75,37.0,125.75
2025-01-02 21:00:00,7.91,8.48,37.0,125.75,37.0,125.75
2025-01-02 22:00:00,6.1,6.39,37.0,125.75,37.0,125.75
2025-01-02 23:00:00,5.03,5.22,37.0,125.75,37.0,125.75
2025-01-03 00:00:00,3.17,3.2,37.0,125.75,37.0,125.75
2025-01-03 01:00:00,1.63,1.68,37.0,125.75,37.0,125.75
2025-01-03 02:00:00,1.28,1.61,37.0,125.75,37.0,125.75
2025-01-03 03:00:00,3.41,3.86,37.0,125.75,37.0,125.75
2025-01-03 04:00:00,5.82,6.38,37.0,125.75,37.0,125.75
2025-01-03 05:00:00,8.02,8.78,37.0,125.75,37.0,125.75
2025-01-03 06:00:00,8.86,9.91,37.0,125.75,37.0,125.75
2025-01-03 07:00:00,9.78,10.99,37.0,125.75,37.0,125.75
2025-01-03 08:00:00,9.95,11.09,37.0,125.75,37.0,125.75
2025-01-03 09:00:00,9.9,11.01,37.0,125.75,37.0,125.75
2025-01-03 10:00:00,8.84,9.68,37.0,125.75,37.0,125.75
2025-01-03 11:00:00,8.98,9.73,37.0,125.75,37.0,125.75
2025-01-03 12:00:00,8.7,9.34,37.0,125.75,37.0,125.75
2025-01-03 13:00:00,8.35,8.95,37.0,125.75,37.0,125.75
2025-01-03 14:00:00,8.24,8.82,37.0,125.75,37.0,125.75
2025-01-03 15:00:00,7.78,8.33,37.0,125.75,37.0,125.75
2025-01-03 16:00:00,7.23,7.7,37.0,125.75,37.0,125.75
2025-01-03 17:00:00,6.44,6.8,37.0,125.75,37.0,125.75
2025-01-03 18:00:00,5.78,6.02,37.0,125.75,37.0,125.75
2025-01-03 19:00:00,4.81,4.95,37.0,125.75,37.0,125.75
2025-01-03 20:00:00,3.62,3.56,37.0,125.75,37.0,125.75
2025-01-03 21:00:00,2.75,2.66,37.0,125.75,37.0,125.75
2025-01-03 22:00:00,3.76,3.75,37.0,125.75,37.0,125.75
2025-01-03 23:00:00,3.64,3.61,37.0,125.75,37.0,125.75
2025-01-04 00:00:00,3.75,3.7,37.0,125.75,37.0,125.75
2025-01-04 01:00:00,4.0,4.0,37.0,125.75,37.0,125.75
2025-01-04 02:00:00,4.27,4.33,37.0,125.75,37.0,125.75
2025-01-04 03:00:00,4.45,4.53,37.0,125.75,37.0,125.75
2025-01-04 04:00:00,4.38,4.55,37.0,125.75,37.0,125.75
2025-01-04 05:00:00,4.32,4.56,37.0,125.75,37.0,125.75
2025-01-04 06:00:00,4.36,4.67,37.0,125.75,37.0,125.75
2025-01-04 07:00:00,4.47,4.78,37.0,125.75,37.0,125.75
2025-01-04 08:00:00,4.76,5.13,37.0,125.75,37.0,125.75
2025-01-04 09:00:00,5.1,5.5,37.0,125.75,37.0,125.75
2025-01-04 10:00:00,3.92,4.16,37.0,125.75,37.0,125.75
2025-01-04 11:00:00,4.43,4.73,37.0,125.75,37.0,125.75
2025-01-04 12:00:00,5.52,6.03,37.0,125.75,37.0,125.75
2025-01-04 13:00:00,6.0,6.58,37.0,125.75,37.0,125.75
2025-01-04 14:00:00,6.88,7.57,37.0,125.75,37.0,125.75
2025-01-04 15:00:00,7.99,8.96,37.0,125.75,37.0,125.75
2025-01-04 16:00:00,8.23,9.3,37.0,125.75,37.0,125.75
2025-01-04 17:00:00,8.73,10.09,37.0,125.75,37.0,125.75
2025-01-04 18:00:00,9.09,10.64,37.0,125.75,37.0,125.75
2025-01-04 19:00:00,9.3,11.03,37.0,125.75,37.0,125.75
2025-01-04 20:00:00,9.58,11.35,37.0,125.75,37.0,125.75
2025-01-04 21:00:00,9.21,10.65,37.0,125.75,37.0,125.75
2025-01-04 22:00:00,8.4,9.59,37.0,125.75,37.0,125.75
2025-01-04 23:00:00,9.23,10.48,37.0,125.75,37.0,125.75
2025-01-05 00:00:00,8.83,10.06,37.0,125.75,37.0,125.75
2025-01-05 01:00:00,8.04,9.11,37.0,125.75,37.0,125.75
2025-01-05 02:00:00,7.47,8.42,37.0,125.75,37.0,125.75
2025-01-05 03:00:00,6.89,7.68,37.0,125.75,37.0,125.75
2025-01-05 04:00:00,5.84,6.48,37.0,125.75,37.0,125.75
2025-01-05 05:00:00,4.75,5.25,37.0,125.75,37.0,125.75
2025-01-05 06:00:00,3.7,4.11,37.0,125.75,37.0,125.75
2025-01-05 07:00:00,3.05,3.42,37.0,125.75,37.0,125.75
2025-01-05 08:00:00,2.83,3.19,37.0,125.75,37.0,125.75
2025-01-05 09:00:00,3.05,3.47,37.0,125.75,37.0,125.75
2025-01-05 10:00:00,3.72,4.44,37.0,125.75,37.0,125.75
2025-01-05 11:00:00,4.92,5.45,37.0,125.75,37.0,125.75
2025-01-05 12:00:00,6.33,6.85,37.0,125.75,37.0,125.75
2025-01-05 13:00:00,7.4,7.97,37.0,125.75,37.0,125.75
2025-01-05 14:00:00,7.0,7.56,37.0,125.75,37.0,125.75
2025-01-05 15:00:00,6.09,6.5,37.0,125.75,37.0,125.75
2025-01-05 16:00:00,5.11,5.37,37.0,125.75,37.0,125.75
2025-01-05 17:00:00,4.07,4.23,37.0,125.75,37.0,125.75
2025-01-05 18:00:00,3.6,3.78,37.0,125.75,37.0,125.75
2025-01-05 19:00:00,4.21,4.49,37.0,125.75,37.0,125.75
2025-01-05 20:00:00,5.59,6.02,37.0,125.75,37.0,125.75
2025-01-05 21:00:00,7.51,8.16,37.0,125.75,37.0,125.75
2025-01-05 22:00:00,8.21,8.88,37.0,125.75,37.0,125.75
2025-01-05 23:00:00,9.46,10.46,37.0,125.75,37.0,125.75
2025-01-06 00:00:00,10.52,11.78,37.0,125.75,37.0,125.75
2025-01-06 01:00:00,10.69,12.12,37.0,125.75,37.0,125.75
2025-01-06 02:00:00,10.51,11.89,37.0,125.75,37.0,125.75
2025-01-06 03:00:00,11.01,12.43,37.0,125.75,37.0,125.75
2025-01-06 04:00:00,11.81,13.44,37.0,125.75,37.0,125.75
2025-01-06 05:00:00,12.41,14.21,37.0,125.75,37.0,125.75
2025-01-06 06:00:00,12.59,14.53,37.0,125.75,37.0,125.75
2025-01-06 07:00:00,12.87,14.93,37.0,125.75,37.0,125.75
2025-01-06 08:00:00,13.23,15.29,37.0,125.75,37.0,125.75
2025-01-06 09:00:00,12.94,14.82,37.0,125.75,37.0,125.75
2025-01-06 10:00:00,10.4,11.5,37.0,125.75,37.0,125.75
2025-01-06 11:00:00,10.68,11.71,37.0,125.75,37.0,125.75
2025-01-06 12:00:00,11.35,12.53,37.0,125.75,37.0,125.75
2025-01-06 13:00:00,11.5,12.73,37.0,125.75,37.0,125.75
2025-01-06 14:00:00,11.13,12.32,37.0,125.75,37.0,125.75
2025-01-06 15:00:00,10.67,11.74,37.0,125.75,37.0,125.75
2025-01-06 16:00:00,9.99,10.94,37.0,125.75,37.0,125.75
2025-01-06 17:00:00,9.29,10.09,37.0,125.75,37.0,125.75
2025-01-06 18:00:00,8.62,9.28,37.0,125.75,37.0,125.75
2025-01-06 19:00:00,8.9,9.57,37.0,125.75,37.0,125.75
2025-01-06 20:00:00,8.98,9.66,37.0,125.75,37.0,125.75
2025-01-06 21:00:00,8.42,8.97,37.0,125.75,37.0,125.75
2025-01-06 22:00:00,5.77,6.04,37.0,125.75,37.0,125.75
2025-01-06 23:00:00,4.12,4.24,37.0,125.75,37.0,125.75
2025-01-07 00:00:00,3.4,3.46,37.0,125.75,37.0,125.75
2025-01-07 01:00:00,3.73,3.88,37.0,125.75,37.0,125.75
2025-01-07 02:00:00,4.97,5.28,37.0,125.75,37.0,125.75
2025-01-07 03:00:00,7.35,7.88,37.0,125.75,37.0,125.75
2025-01-07 04:00:00,8.98,9.76,37.0,125.75,37.0,125.75
2025-01-07 05:00:00,9.35,10.24,37.0,125.75,37.0,125.75
2025-01-07 06:00:00,8.94,9.84,37.0,125.75,37.0,125.75
2025-01-07 07:00:00,8.75,9.62,37.0,125.75,37.0,125.75
2025-01-07 08:00:00,9.35,10.24,37.0,125.75,37.0,125.75
2025-01-07 09:00:00,9.66,10.65,37.0,125.75,37.0,125.75
2025-01-07 10:00:00,8.71,9.41,37.0,125.75,37.0,125.75
2025-01-07 11:00:00,7.75,8.38,37.0,125.75,37.0,125.75
2025-01-07 12:00:00,6.92,7.48,37.0,125.75,37.0,125.75
2025-01-07 13:00:00,6.83,7.29,37.0,125.75,37.0,125.75
2025-01-07 14:00:00,6.45,6.86,37.0,125.75,37.0,125.75
2025-01-07 15:00:00,5.99,6.31,37.0,125.75,37.0,125.75
2025-01-07 16:00:00,5.94,6.23,37.0,125.75,37.0,125.75
2025-01-07 17:00:00,6.19,6.47,37.0,125.75,37.0,125.75
2025-01-07 18:00:00,5.61,5.85,37.0,125.75,37.0,125.75
2025-01-07 19:00:00,5.19,5.41,37.0,125.75,37.0,125.75
2025-01-07 20:00:00,4.72,4.87,37.0,125.75,37.0,125.75
2025-01-07 21:00:00,5.03,5.29,37.0,125.75,37.0,125.75
2025-01-07 22:00:00,6.19,6.52,37.0,125.75,37.0,125.75
2025-01-07 23:00:00,5.63,5.89,37.0,125.75,37.0,125.75
2025-01-08 00:00:00,5.45,5.65,37.0,125.75,37.0,125.75
2025-01-08 01:00:00,5.12,5.28,37.0,125.75,37.0,125.75
2025-01-08 02:00:00,4.95,5.15,37.0,125.75,37.0,125.75
2025-01-08 03:00:00,4.9,5.05,37.0,125.75,37.0,125.75
2025-01-08 04:00:00,5.02,5.19,37.0,125.75,37.0,125.75
2025-01-08 05:00:00,6.36,6.71,37.0,125.75,37.0,125.75
2025-01-08 06:00:00,8.16,8.84,37.0,125.75,37.0,125.75
2025-01-08 07:00:00,9.46,10.39,37.0,125.75,37.0,125.75
