timestamp,wind_speed_10m,wind_speed_100m,requested_latitude,requested_longitude,resolved_latitude,resolved_longitude
2025-01-01 00:00:00,3.83,6.64,59.5,10.25,59.5,10.25
2025-01-01 01:00:00,3.54,6.11,59.5,10.25,59.5,10.25
2025-01-01 02:00:00,3.51,6.02,59.5,10.25,59.5,10.25
2025-01-01 03:00:00,3.45,6.1,59.5,10.25,59.5,10.25
2025-01-01 04:00:00,3.85,6.62,59.5,10.25,59.5,10.25
2025-01-01 05:00:00,4.15,7.08,59.5,10.25,59.5,10.25
2025-01-01 06:00:00,4.1,7.06,59.5,10.25,59.5,10.25
2025-01-01 07:00:00,3.9,6.89,59.5,10.25,59.5,10.25
2025-01-01 08:00:00,3.9,6.94,59.5,10.25,59.5,10.25
2025-01-01 09:00:00,4.22,7.12,59.5,10.25,59.5,10.25
2025-01-01 10:00:00,3.96,6.64,59.5,10.25,59.5,10.25
2025-01-01 11:00:00,4.12,6.71,59.5,10.25,59.5,10.25
2025-01-01 12:00:00,3.86,7.02,59.5,10.25,59.5,10.25
2025-01-01 13:00:00,4.51,7.82,59.5,10.25,59.5,10.25
2025-01-01 14:00:00,4.67,7.9,59.5,10.25,59.5,10.25
2025-01-01 15:00:00,4.61,7.86,59.5,10.25,59.5,10.25
2025-01-01 16:00:00,4.5,7.72,59.5,10.25,59.5,10.25
2025-01-01 17:00:00,4.4,7.65,59.5,10.25,59.5,10.25
2025-01-01 18:00:00,4.19,7.36,59.5,10.25,59.5,10.25
2025-01-01 19:00:00,3.82,7.0,59.5,10.25,59.5,10.25
2025-01-01 20:00:00,3.6,6.86,59.5,10.25,59.5,10.25
2025-01-01 21:00:00,3.47,6.77,59.5,10.25,59.5,10.25
2025-01-01 22:00:00,3.78,7.31,59.5,10.25,59.5,10.25
2025-01-01 23:00:00,3.7,7.23,59.5,10.25,59.5,10.25
2025-01-02 00:00:00,3.46,6.86,59.5,10.25,59.5,10.25
2025-01-02 01:00:00,3.12,6.37,59.5,10.25,59.5,10.25
2025-01-02 02:00:00,2.71,5.79,59.5,10.25,59.5,10.25
2025-01-02 03:00:00,2.61,4.99,59.5,10.25,59.5,10.25
2025-01-02 04:00:00,2.46,4.63,59.5,10.25,59.5,10.25
2025-01-02 05:00:00,2.34,3.93,59.5,10.25,59.5,10.25
2025-01-02 06:00:00,2.45,4.1,59.5,10.25,59.5,10.25
2025-01-02 07:00:00,2.73,4.96,59.5,10.25,59.5,10.25
2025-01-02 08:00:00,2.93,5.61,59.5,10.25,59.5,10.25
2025-01-02 09:00:00,2.83,5.88,59.5,10.25,59.5,10.25
2025-01-02 10:00:00,3.1,6.55,59.5,10.25,59.5,10.25
2025-01-02 11:00:00,3.07,6.53,59.5,10.25,59.5,10.25
2025-01-02 12:00:00,3.09,6.7,59.5,10.25,59.5,10.25
2025-01-02 13:00:00,3.11,6.83,59.5,10.25,59.5,10.25
2025-01-02 14:00:00,3.37,7.27,59.5,10.25,59.5,10.25
2025-01-02 15:00:00,3.7,7.78,59.5,10.25,59.5,10.25
2025-01-02 16:00:00,3.92,8.32,59.5,10.25,59.5,10.25
2025-01-02 17:00:00,4.05,8.49,59.5,10.25,59.5,10.25
2025-01-02 18:00:00,3.94,8.23,59.5,10.25,59.5,10.25
2025-01-02 19:00:00,3.51,7.66,59.5,10.25,59.5,10.25
2025-01-02 20:00:00,2.81,5.98,59.5,10.25,59.5,10.25
2025-01-02 21:00:00,2.77,6.21,59.5,10.25,59.5,10.25
2025-01-02 22:00:00,2.44,5.9,59.5,10.25,59.5,10.25
2025-01-02 23:00:00,2.54,5.78,59.5,10.25,59.5,10.25
2025-01-03 00:00:00,2.09,3.78,59.5,10.25,59.5,10.25
2025-01-03 01:00:00,1.36,2.29,59.5,10.25,59.5,10.25
2025-01-03 02:00:00,1.07,1.96,59.5,10.25,59.5,10.25
2025-01-03 03:00:00,2.17,3.82,59.5,10.25,59.5,10.25
2025-01-03 04:00:00,2.93,5.61,59.5,10.25,59.5,10.25
2025-01-03 05:00:00,3.54,7.36,59.5,10.25,59.5,10.25
2025-01-03 06:00:00,3.34,7.18,59.5,10.25,59.5,10.25
2025-01-03 07:00:00,3.09,6.85,59.5,10.25,59.5,10.25
2025-01-03 08:00:00,2.93,6.66,59.5,10.25,59.5,10.25
2025-01-03 09:00:00,3.44,7.65,59.5,10.25,59.5,10.25
2025-01-03 10:00:00,4.26,8.54,59.5,10.25,59.5,10.25
2025-01-03 11:00:00,6.04,10.85,59.5,10.25,59.5,10.25
2025-01-03 12:00:00,6.2,10.81,59.5,10.25,59.5,10.25
2025-01-03 13:00:00,5.9,10.25,59.5,10.25,59.5,10.25
2025-01-03 14:00:00,5.28,9.33,59.5,10.25,59.5,10.25
2025-01-03 15:00:00,4.24,7.82,59.5,10.25,59.5,10.25
2025-01-03 16:00:00,2.85,6.21,59.5,10.25,59.5,10.25
2025-01-03 17:00:00,2.1,5.4,59.5,10.25,59.5,10.25
2025-01-03 18:00:00,2.08,4.85,59.5,10.25,59.5,10.25
2025-01-03 19:00:00,2.38,4.52,59.5,10.25,59.5,10.25
2025-01-03 20:00:00,2.35,4.57,59.5,10.25,59.5,10.25
2025-01-03 21:00:00,2.45,4.81,59.5,10.25,59.5,10.25
2025-01-03 22:00:00,2.36,4.9,59.5,10.25,59.5,10.25
2025-01-03 23:00:00,2.55,4.31,59.5,10.25,59.5,10.25
2025-01-04 00:00:00,2.1,4.35,59.5,10.25,59.5,10.25
2025-01-04 01:00:00,1.9,4.73,59.5,10.25,59.5,10.25
2025-01-04 02:00:00,2.12,4.95,59.5,10.25,59.5,10.25
2025-01-04 03:00:00,2.29,4.78,59.5,10.25,59.5,10.25
2025-01-04 04:00:00,2.43,4.48,59.5,10.25,59.5,10.25
2025-01-04 05:00:00,2.44,4.1,59.5,10.25,59.5,10.25
2025-01-04 06:00:00,2.47,4.0,59.5,10.25,59.5,10.25
2025-01-04 07:00:00,2.49,4.3,59.5,10.25,59.5,10.25
2025-01-04 08:00:00,2.49,4.3,59.5,10.25,59.5,10.25
2025-01-04 09:00:00,2.42,4.22,59.5,10.25,59.5,10.25
2025-01-04 10:00:00,2.25,3.83,59.5,10.25,59.5,10.25
2025-01-04 11:00:00,2.09,3.58,59.5,10.25,59.5,10.25
2025-01-04 12:00:00,1.84,3.0,59.5,10.25,59.5,10.25
2025-01-04 13:00:00,1.7,2.72,59.5,10.25,59.5,10.25
2025-01-04 14:00:00,1.89,2.67,59.5,10.25,59.5,10.25
2025-01-04 15:00:00,2.15,2.93,59.5,10.25,59.5,10.25
2025-01-04 16:00:00,2.36,3.39,59.5,10.25,59.5,10.25
2025-01-04 17:00:00,2.54,3.93,59.5,10.25,59.5,10.25
2025-01-04 18:00:00,2.48,3.93,59.5,10.25,59.5,10.25
2025-01-04 19:00:00,2.4,3.61,59.5,10.25,59.5,10.25
2025-01-04 20:00:00,2.4,3.24,59.5,10.25,59.5,10.25
2025-01-04 21:00:00,2.47,3.14,59.5,10.25,59.5,10.25
2025-01-04 22:00:00,1.98,2.8,59.5,10.25,59.5,10.25
2025-01-04 23:00:00,2.33,3.29,59.5,10.25,59.5,10.25
2025-01-05 00:00:00,2.3,3.08,59.5,10.25,59.5,10.25
2025-01-05 01:00:00,2.24,3.05,59.5,10.25,59.5,10.25
2025-01-05 02:00:00,2.17,3.12,59.5,10.25,59.5,10.25
2025-01-05 03:00:00,1.9,2.66,59.5,10.25,59.5,10.25
2025-01-05 04:00:00,1.53,1.73,59.5,10.25,59.5,10.25
2025-01-05 05:00:00,1.38,1.42,59.5,10.25,59.5,10.25
2025-01-05 06:00:00,1.43,1.64,59.5,10.25,59.5,10.25
2025-01-05 07:00:00,1.57,1.81,59.5,10.25,59.5,10.25
2025-01-05 08:00:00,1.66,1.95,59.5,10.25,59.5,10.25
2025-01-05 09:00:00,1.93,2.43,59.5,10.25,59.5,10.25
2025-01-05 10:00:00,2.18,2.67,59.5,10.25,59.5,10.25
2025-01-05 11:00:00,2.4,3.72,59.5,10.25,59.5,10.25
2025-01-05 12:00:00,2.16,3.54,59.5,10.25,59.5,10.25
2025-01-05 13:00:00,2.45,4.28,59.5,10.25,59.5,10.25
2025-01-05 14:00:00,2.6,4.79,59.5,10.25,59.5,10.25
2025-01-05 15:00:00,2.8,5.06,59.5,10.25,59.5,10.25
2025-01-05 16:00:00,3.01,5.45,59.5,10.25,59.5,10.25
2025-01-05 17:00:00,3.05,5.73,59.5,10.25,59.5,10.25
2025-01-05 18:00:00,3.2,6.07,59.5,10.25,59.5,10.25
2025-01-05 19:00:00,3.31,6.16,59.5,10.25,59.5,10.25
2025-01-05 20:00:00,3.31,6.15,59.5,10.25,59.5,10.25
2025-01-05 21:00:00,3.4,6.37,59.5,10.25,59.5,10.25
2025-01-05 22:00:00,3.34,6.16,59.5,10.25,59.5,10.25
2025-01-05 23:00:00,3.15,6.18,59.5,10.25,59.5,10.25
2025-01-06 00:00:00,3.3,6.45,59.5,10.25,59.5,10.25
2025-01-06 01:00:00,3.55,6.85,59.5,10.25,59.5,10.25
2025-01-06 02:00:00,3.6,6.84,59.5,10.25,59.5,10.25
2025-01-06 03:00:00,3.7,6.98,59.5,10.25,59.5,10.25
2025-01-06 04:00:00,3.9,7.76,59.5,10.25,59.5,10.25
2025-01-06 05:00:00,4.05,8.13,59.5,10.25,59.5,10.25
