timestamp,wind_speed_10m,wind_speed_100m,requested_latitude,requested_longitude,resolved_latitude,resolved_longitude
2023-01-01 00:00:00,5.39,6.99,33.25,-118.75,33.25,-118.75
2023-01-01 01:00:00,5.95,7.5,33.25,-118.75,33.25,-118.75
2023-01-01 02:00:00,6.94,8.74,33.25,-118.75,33.25,-118.75
2023-01-01 03:00:00,8.6,11.45,33.25,-118.75,33.25,-118.75
2023-01-01 04:00:00,10.7,13.93,33.25,-118.75,33.25,-118.75
2023-01-01 05:00:00,10.81,14.65,33.25,-118.75,33.25,-118.75
2023-01-01 06:00:00,10.09,14.12,33.25,-118.75,33.25,-118.75
2023-01-01 07:00:00,10.89,14.78,33.25,-118.75,33.25,-118.75
2023-01-01 08:00:00,10.48,13.58,33.25,-118.75,33.25,-118.75
2023-01-01 09:00:00,12.57,15.07,33.25,-118.75,33.25,-118.75
2023-01-01 10:00:00,10.42,12.61,33.25,-118.75,33.25,-118.75
2023-01-01 11:00:00,10.03,12.0,33.25,-118.75,33.25,-118.75
2023-01-01 12:00:00,11.49,13.72,33.25,-118.75,33.25,-118.75
2023-01-01 13:00:00,12.34,14.71,33.25,-118.75,33.25,-118.75
2023-01-01 14:00:00,13.49,16.46,33.25,-118.75,33.25,-118.75
2023-01-01 15:00:00,13.76,16.89,33.25,-118.75,33.25,-118.75
2023-01-01 16:00:00,13.73,16.77,33.25,-118.75,33.25,-118.75
2023-01-01 17:00:00,13.92,16.99,33.25,-118.75,33.25,-118.75
2023-01-01 18:00:00,14.34,17.42,33.25,-118.75,33.25,-118.75
2023-01-01 19:00:00,14.33,17.45,33.25,-118.75,33.25,-118.75
2023-01-01 20:00:00,14.29,17.32,33.25,-118.75,33.25,-118.75
2023-01-01 21:00:00,14.38,17.28,33.25,-118.75,33.25,-118.75
2023-01-01 22:00:00,13.97,16.97,33.25,-118.75,33.25,-118.75
2023-01-01 23:00:00,13.46,16.1,33.25,-118.75,33.25,-118.75
2023-01-02 00:00:00,12.93,15.47,33.25,-118.75,33.25,-118.75
2023-01-02 01:00:00,12.52,14.97,33.25,-118.75,33.25,-118.75
2023-01-02 02:00:00,13.48,16.12,33.25,-118.75,33.25,-118.75
2023-01-02 03:00:00,13.75,16.56,33.25,-118.75,33.25,-118.75
2023-01-02 04:00:00,13.28,16.11,33.25,-118.75,33.25,-118.75
2023-01-02 05:00:00,11.78,14.08,33.25,-118.75,33.25,-118.75
2023-01-02 06:00:00,11.23,13.28,33.25,-118.75,33.25,-118.75
2023-01-02 07:00:00,11.03,13.04,33.25,-118.75,33.25,-118.75
2023-01-02 08:00:00,11.35,13.45,33.25,-118.75,33.25,-118.75
2023-01-02 09:00:00,11.75,13.95,33.25,-118.75,33.25,-118.75
2023-01-02 10:00:00,10.33,12.12,33.25,-118.75,33.25,-118.75
2023-01-02 11:00:00,10.01,11.59,33.25,-118.75,33.25,-118.75
2023-01-02 12:00:00,8.34,9.56,33.25,-118.75,33.25,-118.75
2023-01-02 13:00:00,7.23,8.09,33.25,-118.75,33.25,-118.75
2023-01-02 14:00:00,6.59,7.37,33.25,-118.75,33.25,-118.75
2023-01-02 15:00:00,6.24,6.88,33.25,-118.75,33.25,-118.75
2023-01-02 16:00:00,6.09,6.67,33.25,-118.75,33.25,-118.75
2023-01-02 17:00:00,5.35,5.8,33.25,-118.75,33.25,-118.75
2023-01-02 18:00:00,3.89,4.12,33.25,-118.75,33.25,-118.75
2023-01-02 19:00:00,3.79,4.11,33.25,-118.75,33.25,-118.75
2023-01-02 20:00:00,4.63,4.94,33.25,-118.75,33.25,-118.75
2023-01-02 21:00:00,5.5,6.01,33.25,-118.75,33.25,-118.75
2023-01-02 22:00:00,3.54,3.89,33.25,-118.75,33.25,-118.75
2023-01-02 23:00:00,2.05,2.19,33.25,-118.75,33.25,-118.75
2023-01-03 00:00:00,2.34,2.5,33.25,-118.75,33.25,-118.75
2023-01-03 01:00:00,6.8,7.4,33.25,-118.75,33.25,-118.75
2023-01-03 02:00:00,3.31,3.6,33.25,-118.75,33.25,-118.75
2023-01-03 03:00:00,1.9,1.9,33.25,-118.75,33.25,-118.75
2023-01-03 04:00:00,3.93,4.24,33.25,-118.75,33.25,-118.75
2023-01-03 05:00:00,5.51,6.11,33.25,-118.75,33.25,-118.75
2023-01-03 06:00:00,6.48,7.18,33.25,-118.75,33.25,-118.75
2023-01-03 07:00:00,7.0,7.9,33.25,-118.75,33.25,-118.75
2023-01-03 08:00:00,6.66,7.67,33.25,-118.75,33.25,-118.75
2023-01-03 09:00:00,7.1,8.3,33.25,-118.75,33.25,-118.75
