country,algorithm,episode,reset_seed,start_hour,start_timestamp,week,start_step,n_hours,reward,e_grid_mwh,co2_kg,e_total_mwh,e_cooling_mwh,e_pump_mwh,e_wind_used_mwh,e_wind_unused_mwh,sla_violation_mwh,safety_intervention,recommended_exceedance_event,recommended_exceedance_c,allowable_exceedance_event,allowable_exceedance_c,safety_infeasible,workload_intervention,thermal_safety_override,rate_limit_override,recommended_compliance_pct,recommended_exceedance_hours,recommended_exceedance_degc_h,allowable_exceedance_hours,allowable_exceedance_degc_h,mean_t_inlet_c,p95_t_inlet_c,p99_t_inlet_c,max_t_inlet_c,min_allowable_headroom_c,temporal_rci_hi_pct,mean_action_override,final_backlog_mwh,mpc_horizon,confidence,constraint_tolerance,intervention_weight,weight_grid,weight_co2,weight_total,weight_smooth,adaptive_beta_floor,thermal_safety_shield,cooling_conductance_nominal_mw_per_k,cooling_conductance_multiplier,cooling_conductance_effective_mw_per_k,thermal_metric_schema,thermal_state_semantics,t_inlet_recommended_min_c,t_inlet_recommended_max_c,t_inlet_allowable_min_c,t_inlet_allowable_max_c,forecast_stress,forecast_stress_scale,forecast_stress_start_step,forecast_stress_seed
CHN,nominal_causal_mpc,0,5000,1843,2025-03-18T19:00:00,0,0,168,-164.20768633581287,476.47353667291907,198935.817252827,1613.3565602853973,324.9910747519878,9.278723456578241,1136.8830236124784,188.89309330087085,0.0001000000001170065,0.0,0.0,1.141783225477866e-05,0.0,0.0,0.0,0.0,0.0,5.091396268457174,100.0,0.0,1.141783225477866e-05,0.0,0.0,26.86098372811155,27.00000036558384,27.000000629171964,27.000002465265275,4.9999975347347245,99.99999864073426,0.020203953328226425,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.75,1.875,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,adverse_bias,1.0,0,20260717
CHN,nominal_causal_mpc,1,5001,3859,2025-06-10T19:00:00,0,0,168,-211.54337048426964,669.328474817589,258024.4196310713,1887.4065392749208,535.7113222736355,23.363210657020698,1218.0780644573315,88.45454168060363,0.0,0.0,3.0,0.29762483899972736,0.0,0.0,0.0,0.0,0.0,7.829044047743082,98.21428571428571,3.0,0.29762483899972736,0.0,0.0,26.76298614571189,27.00000013956839,27.064769139355427,27.133545665570768,4.866454334429232,99.96456847154765,0.031067635130880046,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.75,1.875,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,adverse_bias,1.0,0,20260717
CHN,nominal_causal_mpc,2,5002,4531,2025-07-08T19:00:00,0,0,168,-286.5203330992704,906.6966534394993,385901.9284246146,2017.7798164036653,657.0244401914931,30.92225230129511,1111.083162964166,52.84672213890482,0.0,0.0,14.0,7.953746756897061,0.0,0.0,0.0,0.0,0.0,2.155173510313034,91.66666666666666,14.0,7.953746756897061,0.0,0.0,26.949529810860128,27.55222758776832,27.818583227642815,27.882389093969536,4.117610906030464,99.05312538608368,0.008552275826953044,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.75,1.875,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,adverse_bias,1.0,0,20260717
CHN,nominal_causal_mpc,3,5003,6552,2025-10-01T00:00:00,0,0,168,-424.68494336370685,1375.1297442938544,621309.2649236517,1894.8079541627098,585.5511886121958,24.815576665056376,519.6782098688552,36.19262335886127,0.0,0.0,0.0,5.5392328164316496e-06,0.0,0.0,0.0,0.0,0.0,2.5346454195678234,100.0,0.0,5.5392328164316496e-06,0.0,0.0,26.951928643942974,27.00000012347639,27.000000348754977,27.000000703015285,4.999999296984715,99.99999934056753,0.010058116597873677,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.75,1.875,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,adverse_bias,1.0,0,20260717
CHN,static_robust_mpc,0,5000,1843,2025-03-18T19:00:00,0,0,168,-155.74522994696468,450.91756303925376,186847.61504024375,1617.8598716243841,328.88747565549505,9.885530892057593,1166.9423085851304,158.83380832821894,0.0,0.0,0.0,3.1890977794546416e-05,0.0,0.0,0.0,0.0,0.0,4.523555021733046,100.0,0.0,3.1890977794546416e-05,0.0,0.0,26.51861817266947,27.000000026385553,27.00000115439767,27.00002800451868,4.999971995481321,99.99999620345503,0.01795061509117312,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.75,1.875,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,adverse_bias,1.0,0,20260717
CHN,static_robust_mpc,1,5001,3859,2025-06-10T19:00:00,0,0,168,-214.97040302311405,690.3540288885351,265395.6558389631,1909.8086317266873,557.9499494627497,23.526675919673114,1219.4546028381524,87.07800329978306,0.0,0.0,0.0,5.6007969284621595e-06,0.0,0.0,0.0,0.0,0.0,10.187738187611103,100.0,0.0,5.6007969284621595e-06,0.0,0.0,26.090382450854857,27.000000036210487,27.00000021260291,27.00000456030809,4.9999954396919115,99.99999933323846,0.04042753257852469,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.75,1.875,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,adverse_bias,1.0,0,20260717
CHN,static_robust_mpc,2,5002,4531,2025-07-08T19:00:00,0,0,168,-286.2316470531705,903.3781968409936,386528.697219511,2023.190978086302,660.723918977347,32.633935198077936,1119.8127812453083,44.11710385776228,0.0,0.0,0.0,2.916202173963711e-06,0.0,0.0,0.0,0.0,0.0,2.885518718045205,100.0,0.0,2.916202173963711e-06,0.0,0.0,26.812066008468015,27.00000008969196,27.00000023082224,27.000000365798616,4.999999634201384,99.99999965283307,0.0114504709448998,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.75,1.875,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,adverse_bias,1.0,0,20260717
CHN,static_robust_mpc,3,5003,6552,2025-10-01T00:00:00,0,0,168,-426.1897131482291,1378.8715189517688,622970.1017019768,1908.0174594690623,597.2086563369575,26.36761424664715,529.1459405172936,26.724892710422907,0.0,0.0,0.0,2.1173180364542077e-06,0.0,0.0,0.0,0.0,0.0,4.635558808222413,100.0,0.0,2.1173180364542077e-06,0.0,0.0,26.669486109245344,27.000000055051594,27.000000266620443,27.00000038219839,4.99999961780161,99.99999974793833,0.018395074612704947,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.75,1.875,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,adverse_bias,1.0,0,20260717
CHN,eact_mpc,0,5000,1843,2025-03-18T19:00:00,0,0,168,-154.88854688563714,446.86410746256587,187139.98779042982,1633.871192068802,340.0258591795307,14.758467812437848,1187.0070846062358,138.7690323071131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.072291005402803,100.0,0.0,0.0,0.0,0.0,25.610117227194603,26.81242779389922,26.93741400938187,26.96530129038707,5.034698709612929,100.0,0.02806464667128239,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.75,1.875,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,adverse_bias,1.0,0,20260717
CHN,eact_mpc,1,5001,3859,2025-06-10T19:00:00,0,0,168,-211.31609605665813,673.0232972101888,258861.68104381044,1899.3781328815162,544.5462844391162,26.49984209813548,1226.3548356713275,80.17777046660785,0.0,0.0,1.0,0.022060408482261096,0.0,0.0,0.0,0.0,0.0,3.5381558751687407,99.40476190476191,1.0,0.022060408482261096,0.0,0.0,26.283620563858648,26.999995489607503,27.000000042144002,27.022060281527352,4.977939718472648,99.99737376089497,0.014040300949654054,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.75,1.875,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,adverse_bias,1.0,0,20260717
CHN,eact_mpc,2,5002,4531,2025-07-08T19:00:00,0,0,168,-290.7027619380681,919.8788582488576,393477.44597993355,2041.057309080674,672.3846469435251,38.83953822627187,1121.1784508318165,42.75143427125419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9451607773080468,100.0,0.0,0.0,0.0,0.0,26.47099952893847,26.833223718232304,26.89003164416388,26.999999980675703,5.000000019324297,100.0,0.0037506379455971043,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.75,1.875,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,adverse_bias,1.0,0,20260717
CHN,eact_mpc,3,5003,6552,2025-10-01T00:00:00,0,0,168,-429.9620247417683,1393.1575357513582,629288.8293439199,1917.5826710175102,601.8965511956757,31.244930936376676,524.4251352661519,31.445697961564655,0.0,0.0,0.0,1.6660699486692465e-08,0.0,0.0,0.0,0.0,0.0,0.9533252455294132,100.0,0.0,1.6660699486692465e-08,0.0,0.0,26.424782217497615,26.783703821086267,26.89525623619311,27.0000000166607,4.9999999833393005,99.99999999801659,0.0037830366276293283,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.75,1.875,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,adverse_bias,1.0,0,20260717
