country,algorithm,n_episodes,episode_return_mean,episode_return_std,e_grid_mwh_mean,e_grid_mwh_std,co2_kg_mean,co2_kg_std,e_total_mwh_mean,e_total_mwh_std,e_cooling_mwh_mean,e_cooling_mwh_std,e_pump_mwh_mean,e_pump_mwh_std,wind_utilization_pct_mean,wind_utilization_pct_std,sla_violation_mwh_mean,sla_violation_mwh_std,terminal_unserved_mwh_mean,terminal_unserved_mwh_std,thermal_violation_hours_mean,thermal_violation_hours_std,safety_interventions_mean,safety_interventions_std,safety_infeasible_hours_mean,safety_infeasible_hours_std,workload_interventions_mean,workload_interventions_std,recommended_compliance_pct_mean,recommended_compliance_pct_std,recommended_exceedance_hours_mean,recommended_exceedance_hours_std,recommended_exceedance_degc_h_mean,recommended_exceedance_degc_h_std,allowable_exceedance_hours_mean,allowable_exceedance_hours_std,allowable_exceedance_degc_h_mean,allowable_exceedance_degc_h_std,mean_t_inlet_c_mean,mean_t_inlet_c_std,p95_t_inlet_c_mean,p95_t_inlet_c_std,p99_t_inlet_c_mean,p99_t_inlet_c_std,max_t_inlet_c_mean,max_t_inlet_c_std,min_allowable_headroom_c_mean,min_allowable_headroom_c_std,temporal_rci_hi_pct_mean,temporal_rci_hi_pct_std,mean_abs_action_override_mean,mean_abs_action_override_std,accepted_plan_rate,solver_convergence_rate,solver_fallback_rate,solver_rule_fallbacks,solver_safe_recovery_fallbacks,solver_shifted_fallbacks,solve_time_mean_s,solve_time_p95_s,min_constraint,mpc_horizon,confidence,constraint_tolerance,intervention_weight,weight_grid,weight_co2,weight_total,weight_smooth,adaptive_beta_floor,thermal_safety_shield,cooling_conductance_nominal_mw_per_k,cooling_conductance_multiplier,cooling_conductance_effective_mw_per_k,thermal_metric_schema,thermal_state_semantics,t_inlet_recommended_min_c,t_inlet_recommended_max_c,t_inlet_allowable_min_c,t_inlet_allowable_max_c,forecast_stress,forecast_stress_scale,forecast_stress_start_step,forecast_stress_seed
NOR,eact_mpc,4,-182.32397591931382,24.644822082723135,1465.7139782845463,231.59209466413463,1616.6106452730378,1041.9673097046161,1718.5719223643055,99.62219026911403,392.3215509054305,71.12346790187006,20.82707540451774,6.923168952234827,96.20238405881778,6.577663757761085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.846171712344585e-09,5.541122623481647e-09,0.0,0.0,0.0,0.0,26.295440538670515,0.02112044187010973,26.77786251864206,0.10980314878515741,26.882133605598565,0.0665947618824109,27.000000007724676,5.714443214083912e-09,4.999999992275323,5.714443214083842e-09,99.99999999906592,6.59656764907503e-10,0.0038262269808910787,0.00031997461309819233,0.9925595238095238,0.96875,0.00744047619047619,0,0,5,0.4650505854101322,0.8871568150178054,-0.07864817366235853,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.5,1.25,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,none,0.0,0,20260717
NOR,nominal_causal_mpc,4,-180.6620083625871,27.66914445997711,1440.3088107980745,260.2902656518135,1630.1850092220732,1087.5951534502726,1711.2745697194794,99.52419783586592,386.7168009261976,71.2130979836124,19.134472738924124,6.737396155142788,98.86742415932993,1.9616788994655974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.85119047619048,0.25774565588822257,0.25,0.4330127018922193,0.09087043575657283,0.1573890461067343,0.0,0.0,0.0,0.0,26.823239364704587,0.03916382110542159,27.000000070669348,2.488586638057477e-08,27.00000021382972,1.2594072442558578e-07,27.090868567111904,0.15738852490898564,4.9091314328881,0.15738852490898564,99.98918209098136,0.0187367912031797,0.006615354330278933,0.002360431659232889,0.9940476190476191,0.9553571428571429,0.005952380952380952,0,0,4,0.4876227177115825,1.3412052350060544,-0.12499695647361152,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.5,1.25,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,none,0.0,0,20260717
NOR,static_robust_mpc,4,-180.97843805582377,25.83072866661256,1450.0897073765245,248.97269574054394,1606.683694501623,1039.1636092073238,1715.2123033087041,98.15007144519436,389.71413428667637,70.11188128327973,20.074872967670018,6.636887536940832,98.00744940167446,3.451198872951601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.108311115023298e-06,3.547704281801326e-06,0.0,0.0,0.0,0.0,26.444886183493637,0.07679184444449179,26.94786810902604,0.0015246913697127358,26.999217425324368,0.001169377528204437,27.000002091767627,3.5190553346548525e-06,4.999997908232374,3.519055334654853e-06,99.99999974901058,4.22345749479556e-07,0.0038992991321720183,0.0002688342791573683,0.9940476190476191,0.9494047619047619,0.005952380952380952,0,0,4,0.49821951874989845,1.1580818150541743,-0.07258714109592222,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.5,1.25,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,none,0.0,0,20260717
