country,algorithm,episode,reset_seed,start_hour,start_timestamp,week,start_step,n_hours,reward,e_grid_mwh,co2_kg,e_total_mwh,e_cooling_mwh,e_pump_mwh,e_wind_used_mwh,e_wind_unused_mwh,sla_violation_mwh,safety_intervention,recommended_exceedance_event,recommended_exceedance_c,allowable_exceedance_event,allowable_exceedance_c,safety_infeasible,workload_intervention,thermal_safety_override,rate_limit_override,recommended_compliance_pct,recommended_exceedance_hours,recommended_exceedance_degc_h,allowable_exceedance_hours,allowable_exceedance_degc_h,mean_t_inlet_c,p95_t_inlet_c,p99_t_inlet_c,max_t_inlet_c,min_allowable_headroom_c,temporal_rci_hi_pct,mean_action_override,final_backlog_mwh,mpc_horizon,confidence,constraint_tolerance,intervention_weight,weight_grid,weight_co2,weight_total,weight_smooth,adaptive_beta_floor,thermal_safety_shield,cooling_conductance_nominal_mw_per_k,cooling_conductance_multiplier,cooling_conductance_effective_mw_per_k,thermal_metric_schema,thermal_state_semantics,t_inlet_recommended_min_c,t_inlet_recommended_max_c,t_inlet_allowable_min_c,t_inlet_allowable_max_c,forecast_stress,forecast_stress_scale,forecast_stress_start_step,forecast_stress_seed
NOR,nominal_causal_mpc,0,5000,1843,2025-03-18T19:00:00,0,0,168,-175.5676845729982,1429.3820955379506,1536.895269914699,1572.7606843088975,284.32140788691015,9.352411345155799,143.37858877094686,0.0,0.0,0.0,0.0,2.6451049741638144e-06,0.0,0.0,0.0,0.0,0.0,1.10324427485466,100.0,0.0,2.6451049741638144e-06,0.0,0.0,26.86946115716139,27.00000006880321,27.00000023816838,27.00000043530203,4.999999564697969,99.99999968510656,0.004377953414361757,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.5,1.25,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,none,0.0,0,20260717
NOR,nominal_causal_mpc,1,5001,3859,2025-06-10T19:00:00,0,0,168,-199.9581451946375,1610.807767132072,3229.104340071325,1763.5951272267926,414.22249038253744,21.04063049998984,152.78736009472036,0.0,0.0,0.0,0.0,1.9007017790784175e-06,0.0,0.0,0.0,0.0,0.0,1.3448193669319153,100.0,0.0,1.9007017790784175e-06,0.0,0.0,26.81686102146494,27.000000063501503,27.000000150902913,27.00000026418956,4.999999735810441,99.99999977372597,0.005336584738827133,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.5,1.25,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,none,0.0,0,20260717
NOR,nominal_causal_mpc,2,5002,4531,2025-07-08T19:00:00,0,0,168,-209.36045548236106,1698.9626053822253,1595.961417038874,1837.9836781472761,480.0168582861085,28.13369595029064,139.02107276505077,0.0,0.0,0.0,1.0,0.3634762601662196,0.0,0.0,0.0,0.0,0.0,1.5619384050369263,99.40476190476191,1.0,0.3634762601662196,0.0,0.0,26.843094090108224,27.000000109694007,27.000000403634186,27.363473488782496,4.636526511217504,99.95672901664689,0.006198168181331961,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.5,1.25,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,none,0.0,0,20260717
NOR,nominal_causal_mpc,3,5003,6552,2025-10-01T00:00:00,0,0,168,-137.7617482003517,1022.0827751400492,158.7790098633954,1670.7587891949527,368.3064471492348,18.01115316026025,648.6760140549035,30.7814859716881,0.0,0.0,0.0,9.370533184949181e-07,0.0,0.0,0.0,0.0,0.0,2.658275045454502,100.0,0.0,9.370533184949181e-07,0.0,0.0,26.763541190083803,27.000000040678668,27.0000000626134,27.000000080173514,4.999999919826486,99.99999988844604,0.010548710517468862,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.5,1.25,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,none,0.0,0,20260717
NOR,static_robust_mpc,0,5000,1843,2025-03-18T19:00:00,0,0,168,-176.46880988811233,1433.8876931970785,1541.5617397974331,1577.2662819680254,288.06347122954026,10.115945661653742,143.37858877094686,0.0,0.0,0.0,0.0,8.361592307437604e-09,0.0,0.0,0.0,0.0,0.0,1.0193904638290405,100.0,0.0,8.361592307437604e-09,0.0,0.0,26.469052361135276,26.945355853177936,26.99719534560918,27.000000008361592,4.999999991638408,99.99999999900457,0.004045200223724048,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.5,1.25,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,none,0.0,0,20260717
NOR,static_robust_mpc,1,5001,3859,2025-06-10T19:00:00,0,0,168,-198.38486557943736,1613.527352831125,3129.993162820909,1766.314712925845,416.40336796284,21.57933861874063,152.78736009472036,0.0,0.0,0.0,0.0,1.7045591249598147e-07,0.0,0.0,0.0,0.0,0.0,1.0048193335533142,100.0,0.0,1.7045591249598147e-07,0.0,0.0,26.49497512812998,26.948224264824862,26.999823885576564,27.000000170455912,4.9999998295440875,99.99999997970764,0.0039873782599378115,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.5,1.25,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,none,0.0,0,20260717
NOR,static_robust_mpc,2,5002,4531,2025-07-08T19:00:00,0,0,168,-208.16351865893796,1700.6138962088562,1560.0765709389966,1839.634968973907,481.0832667806543,28.71857828237591,139.02107276505077,0.0,0.0,0.0,0.0,2.4214585891968454e-09,0.0,0.0,0.0,0.0,0.0,0.8671901226043701,100.0,0.0,2.4214585891968454e-09,0.0,0.0,26.501934339458096,26.948428435678146,26.99985045013149,27.00000000242146,4.999999997578541,99.99999999971173,0.0034412305824281205,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.5,1.25,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,none,0.0,0,20260717
NOR,static_robust_mpc,3,5003,6552,2025-10-01T00:00:00,0,0,168,-140.89655809680744,1052.3298872690373,195.1033044491491,1677.6332493670384,373.30643117367094,19.885629307909767,625.3033620980011,54.15413792859046,0.0,0.0,0.0,8.252005496700576e-06,0.0,0.0,0.0,0.0,0.0,1.039093717932701,100.0,0.0,8.252005496700576e-06,0.0,0.0,26.31358290525119,26.9494638824232,27.00000001998023,27.00000818583154,4.99999181416846,99.99999901761839,0.004123387760565882,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.5,1.25,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,none,0.0,0,20260717
NOR,eact_mpc,0,5000,1843,2025-03-18T19:00:00,0,0,168,-176.80408605977078,1436.612828744258,1545.677034701662,1579.9914175152048,289.82710374403655,11.077448694336859,143.37858877094686,0.0,0.0,0.0,0.0,5.2522963756018726e-09,0.0,0.0,0.0,0.0,0.0,1.0725967586040497,100.0,0.0,5.2522963756018726e-09,0.0,0.0,26.270751920602844,26.690987935294462,26.834733465051347,27.000000005252296,4.999999994747704,99.99999999937472,0.004256336312253205,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.5,1.25,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,none,0.0,0,20260717
NOR,eact_mpc,1,5001,3859,2025-06-10T19:00:00,0,0,168,-198.94740075541102,1618.093729369034,3148.20069410868,1770.8810894637543,419.84394377113904,22.70513934835074,152.78736009472036,0.0,0.0,0.0,0.0,1.3185083247435614e-08,0.0,0.0,0.0,0.0,0.0,1.0043323040008545,100.0,0.0,1.3185083247435614e-08,0.0,0.0,26.30986759131932,26.721163072620467,26.846101752906048,27.000000013185083,4.999999986814917,99.99999999843034,0.003985445571569947,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.5,1.25,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,none,0.0,0,20260717
