timestamp,hour,fixed_load_mw,flexible_arrival_mw,sst_c,wind_mw,carbon_kg_per_mwh,price_usd_per_mwh
2025-07-03 23:00:00,4415,5.621192314476014,2.4090824204897205,18.7,2.5354269338207454,89.0,305.2564102564103
2025-07-04 00:00:00,4416,5.51351030623934,2.362932988388289,18.7,2.101094722323144,87.0,305.2564102564103
2025-07-04 01:00:00,4417,5.057652824502198,2.1675654962152278,18.7,2.0695955228726763,83.0,305.2564102564103
2025-07-04 02:00:00,4418,5.040811949766281,2.1603479784712634,18.6,2.295992886894133,79.0,305.2564102564103
2025-07-04 03:00:00,4419,5.342198749783327,2.28951374990714,18.6,2.621540744159531,81.0,305.2564102564103
2025-07-04 04:00:00,4420,5.0974084700551145,2.1846036300236205,18.6,2.7125840258266813,88.0,305.2564102564103
2025-07-04 05:00:00,4421,4.968705736333476,2.12944531557149,18.6,2.7909082962085194,99.0,305.2564102564103
2025-07-04 06:00:00,4422,4.856080295620287,2.081177269551551,18.6,3.1355928941562454,90.0,305.2564102564103
2025-07-04 07:00:00,4423,4.571798335917469,1.9593421439646297,18.6,2.887420613488458,50.0,305.2564102564103
2025-07-04 08:00:00,4424,4.716249004976991,2.021249573561567,18.7,3.048759873884927,39.0,305.2564102564103
2025-07-04 09:00:00,4425,4.677213611800864,2.0045201193432276,18.8,3.3407801399584467,31.0,305.2564102564103
2025-07-04 10:00:00,4426,3.8691543398911534,1.6582090028104943,18.8,3.5089642670167076,28.0,305.2564102564103
2025-07-04 11:00:00,4427,4.150509436999964,1.77878975871427,18.8,3.6031847490660485,36.0,305.2564102564103
2025-07-04 12:00:00,4428,4.263921189629448,1.827394795555478,18.9,4.591559356461367,29.0,305.2564102564103
2025-07-04 13:00:00,4429,4.330798707281807,1.8560565888350602,18.9,7.172568808663923,31.0,305.2564102564103
2025-07-04 14:00:00,4430,4.504566932959287,1.93052868555398,18.9,9.040511722547421,39.0,305.2564102564103
2025-07-04 15:00:00,4431,4.622941060414179,1.9812604544632193,18.9,10.004934800802118,48.0,305.2564102564103
2025-07-04 16:00:00,4432,4.854913005398821,2.08067700231378,19.0,10.863348675901518,60.0,305.2564102564103
2025-07-04 17:00:00,4433,4.7980596996656,2.0563112998566857,19.0,12.407503105657069,68.0,305.2564102564103
2025-07-04 18:00:00,4434,5.1981670652169445,2.227785885092976,19.0,14.22809587531015,69.0,305.2564102564103
2025-07-04 19:00:00,4435,4.8506900190553335,2.0788671510237147,19.0,15.0,72.0,305.2564102564103
2025-07-04 20:00:00,4436,5.772691661683291,2.474010712149982,19.0,15.0,74.0,305.2564102564103
2025-07-04 21:00:00,4437,5.457594312853386,2.3389689912228797,19.0,15.0,79.0,305.2564102564103
2025-07-04 22:00:00,4438,5.3147917905682345,2.277767910243529,18.9,15.0,77.0,305.2564102564103
2025-07-04 23:00:00,4439,4.9309849165805,2.113279249963071,18.9,15.0,70.0,305.2564102564103
2025-07-05 00:00:00,4440,5.618860533142891,2.408083085632667,18.9,15.0,69.0,305.2564102564103
2025-07-05 01:00:00,4441,5.471191062758161,2.3447961697534976,18.9,15.0,69.0,305.2564102564103
2025-07-05 02:00:00,4442,4.744902755429113,2.0335297523267624,18.9,15.0,62.0,305.2564102564103
2025-07-05 03:00:00,4443,4.347489975158593,1.8632099893536829,18.9,15.0,63.0,305.2564102564103
2025-07-05 04:00:00,4444,4.319709910449498,1.8513042473354988,18.9,15.0,63.0,305.2564102564103
2025-07-05 05:00:00,4445,4.734887522804765,2.0292375097734703,18.9,15.0,76.0,305.2564102564103
2025-07-05 06:00:00,4446,4.719416456227382,2.0226070526688775,18.9,15.0,51.0,305.2564102564103
2025-07-05 07:00:00,4447,4.524891522720379,1.9392392240230198,18.9,15.0,41.0,305.2564102564103
2025-07-05 08:00:00,4448,4.4251985740368385,1.8965136745872162,18.9,15.0,36.0,305.2564102564103
2025-07-05 09:00:00,4449,4.749313418179884,2.035420036362807,18.9,15.0,42.0,305.2564102564103
2025-07-05 10:00:00,4450,4.258335630152686,1.8250009843511514,19.0,15.0,52.0,305.2564102564103
2025-07-05 11:00:00,4451,5.7611864842084675,2.4690799218036283,19.0,15.0,46.0,305.2564102564103
2025-07-05 12:00:00,4452,5.589898756100483,2.3956708954716355,19.0,15.0,39.0,305.2564102564103
2025-07-05 13:00:00,4453,6.01428746708205,2.5775517716065925,19.0,15.0,39.0,305.2564102564103
2025-07-05 14:00:00,4454,6.015742113406524,2.5781751914599385,19.0,15.0,41.0,305.2564102564103
2025-07-05 15:00:00,4455,6.001979655077306,2.572276995033131,19.0,15.0,41.0,305.2564102564103
2025-07-05 16:00:00,4456,5.544258947097845,2.3761109773276474,19.0,15.0,46.0,305.2564102564103
2025-07-05 17:00:00,4457,5.322361479971637,2.2810120628449875,19.0,15.0,58.0,305.2564102564103
2025-07-05 18:00:00,4458,4.916359211952224,2.107011090836667,19.0,15.0,57.0,305.2564102564103
2025-07-05 19:00:00,4459,5.081239283293193,2.177673978554225,19.0,11.31260804917618,73.0,305.2564102564103
2025-07-05 20:00:00,4460,4.989289632248179,2.1382669852492193,19.0,8.506837973209514,101.0,305.2564102564103
2025-07-05 21:00:00,4461,4.854654810070858,2.080566347173225,19.0,7.0772361169438,85.0,305.2564102564103
2025-07-05 22:00:00,4462,4.750970219514962,2.0361300940778406,19.0,5.046290762097169,66.0,305.2564102564103
2025-07-05 23:00:00,4463,5.177437381584262,2.2189017349646836,19.0,6.34261858327459,62.0,305.2564102564103
2025-07-06 00:00:00,4464,5.614535765032575,2.4062296135853893,19.0,7.369894739178695,58.0,305.2564102564103
2025-07-06 01:00:00,4465,5.5256585263637685,2.3681393684416148,19.0,8.2910559162892,62.0,305.2564102564103
2025-07-06 02:00:00,4466,4.966488929581753,2.1284952555350367,19.0,8.914631262336595,74.0,305.2564102564103
2025-07-06 03:00:00,4467,5.022640872940485,2.152560374117351,18.9,10.219482386940607,88.0,305.2564102564103
2025-07-06 04:00:00,4468,5.02172433044397,2.1521675701902727,18.9,9.709886001365597,92.0,305.2564102564103
2025-07-06 05:00:00,4469,5.040642635596258,2.1602754152555392,18.9,8.770834616205503,97.0,305.2564102564103
2025-07-06 06:00:00,4470,4.451582807151443,1.9078212030649042,18.9,9.249599582110422,86.0,305.2564102564103
2025-07-06 07:00:00,4471,4.554758620113672,1.952039408620145,18.9,10.361405911885537,86.0,305.2564102564103
2025-07-06 08:00:00,4472,5.514576629737128,2.3633899841730552,18.9,9.347782080642107,88.0,305.2564102564103
2025-07-06 09:00:00,4473,5.777495434026051,2.47606947172545,18.9,9.573294628604277,96.0,305.2564102564103
2025-07-06 10:00:00,4474,6.369046993234719,2.729591568529165,19.0,9.132132155870416,88.0,305.2564102564103
2025-07-06 11:00:00,4475,6.107993774367463,2.6177116175860555,19.0,10.463753168391088,80.0,305.2564102564103
2025-07-06 12:00:00,4476,6.042710762428652,2.5897331838979936,19.0,12.586261912200412,69.0,305.2564102564103
2025-07-06 13:00:00,4477,4.920942524672709,2.108975367716875,19.0,14.487015373906676,67.0,305.2564102564103
2025-07-06 14:00:00,4478,5.1522851801041,2.2081222200446136,19.0,15.0,84.0,305.2564102564103
2025-07-06 15:00:00,4479,4.902002524727335,2.1008582248831433,19.0,15.0,89.0,305.2564102564103
2025-07-06 16:00:00,4480,4.5791596310469735,1.962496984734417,19.0,14.079273745785832,117.0,305.2564102564103
2025-07-06 17:00:00,4481,4.88591191806762,2.0939622506004087,19.0,14.887428871348906,134.0,305.2564102564103
2025-07-06 18:00:00,4482,5.1163679827939275,2.1927291354831118,19.0,14.207487682121682,146.0,305.2564102564103
2025-07-06 19:00:00,4483,5.10984149523059,2.1899320693845383,19.0,8.584136497187869,150.0,305.2564102564103
2025-07-06 20:00:00,4484,5.178812777382353,2.2194911903067225,18.9,6.488180774462191,154.0,305.2564102564103
2025-07-06 21:00:00,4485,4.851862092004003,2.079369468001716,18.9,6.465697188710574,138.0,305.2564102564103
2025-07-06 22:00:00,4486,5.510871444100379,2.3618020474715906,18.9,5.685624053893192,113.0,305.2564102564103
2025-07-06 23:00:00,4487,5.053413847926361,2.1657487919684404,18.8,4.560686075527717,99.0,305.2564102564103
2025-07-07 00:00:00,4488,5.380648943236878,2.305992404244376,18.8,8.673502709161468,83.0,305.2564102564103
2025-07-07 01:00:00,4489,4.952475902036902,2.1224896723015294,18.8,11.295384532187988,68.0,305.2564102564103
2025-07-07 02:00:00,4490,4.473007541081455,1.9170032318920522,18.8,11.529834718683341,60.0,305.2564102564103
2025-07-07 03:00:00,4491,4.060414069875605,1.7401774585181162,18.8,15.0,54.0,305.2564102564103
2025-07-07 04:00:00,4492,3.8811377854244613,1.663344765181912,18.7,15.0,50.0,305.2564102564103
2025-07-07 05:00:00,4493,3.7721545782331845,1.6166376763856505,18.7,15.0,56.0,305.2564102564103
2025-07-07 06:00:00,4494,4.150174857806979,1.7786463676315625,18.7,15.0,71.0,305.2564102564103
2025-07-07 07:00:00,4495,3.619262120651098,1.5511123374218991,18.7,12.964948951802768,53.0,305.2564102564103
2025-07-07 08:00:00,4496,3.893848057770837,1.66879202475893,18.7,8.876422686913815,45.0,305.2564102564103
2025-07-07 09:00:00,4497,4.298196553921539,1.8420842373949449,18.7,6.898809823207833,45.0,305.2564102564103
2025-07-07 10:00:00,4498,4.7722826861085945,2.0452640083322544,18.8,4.0146485200713835,37.0,305.2564102564103
2025-07-07 11:00:00,4499,5.03899351683744,2.1595686500731888,18.8,4.35669359192288,31.0,305.2564102564103
2025-07-07 12:00:00,4500,4.803647305613556,2.0587059881200953,18.8,4.230658220781393,27.0,305.2564102564103
2025-07-07 13:00:00,4501,4.749652097692472,2.035565184725345,18.8,6.540752562615115,26.0,305.2564102564103
2025-07-07 14:00:00,4502,4.963323965579761,2.1271388423913264,18.8,12.207077957428806,31.0,305.2564102564103
2025-07-07 15:00:00,4503,5.308129580531045,2.2749126773704478,18.8,12.696138442571597,38.0,305.2564102564103
2025-07-07 16:00:00,4504,5.332976633051989,2.285561414165138,18.7,11.47584309532883,57.0,305.2564102564103
2025-07-07 17:00:00,4505,5.0612884741483075,2.1691236317778455,18.7,11.641412231844619,91.0,305.2564102564103
2025-07-07 18:00:00,4506,5.295496294575757,2.269498411961038,18.7,9.86891871612247,115.0,305.2564102564103
2025-07-07 19:00:00,4507,5.082704292090144,2.178301839467204,18.7,8.837130384039105,124.0,305.2564102564103
2025-07-07 20:00:00,4508,4.987995602447318,2.13771240104885,18.6,9.62442988892311,98.0,305.2564102564103
