country,algorithm,episode,reset_seed,start_hour,start_timestamp,week,start_step,n_hours,reward,e_grid_mwh,co2_kg,e_total_mwh,e_cooling_mwh,e_pump_mwh,e_wind_used_mwh,e_wind_unused_mwh,sla_violation_mwh,safety_intervention,recommended_exceedance_event,recommended_exceedance_c,allowable_exceedance_event,allowable_exceedance_c,safety_infeasible,workload_intervention,thermal_safety_override,rate_limit_override,recommended_compliance_pct,recommended_exceedance_hours,recommended_exceedance_degc_h,allowable_exceedance_hours,allowable_exceedance_degc_h,mean_t_inlet_c,p95_t_inlet_c,p99_t_inlet_c,max_t_inlet_c,min_allowable_headroom_c,temporal_rci_hi_pct,mean_action_override,final_backlog_mwh,mpc_horizon,confidence,constraint_tolerance,intervention_weight,weight_grid,weight_co2,weight_total,weight_smooth,adaptive_beta_floor,thermal_safety_shield,cooling_conductance_nominal_mw_per_k,cooling_conductance_multiplier,cooling_conductance_effective_mw_per_k,thermal_metric_schema,thermal_state_semantics,t_inlet_recommended_min_c,t_inlet_recommended_max_c,t_inlet_allowable_min_c,t_inlet_allowable_max_c,forecast_stress,forecast_stress_scale,forecast_stress_start_step,forecast_stress_seed
JPN,nominal_causal_mpc,0,5000,1843,2025-03-18T19:00:00,0,0,168,-219.57428539950715,711.2410708184425,285047.42966587166,1647.455763151925,349.32191023982534,19.04698783526856,936.2146923334828,294.7249871862508,0.0,0.0,0.0,7.164599100661917e-05,0.0,0.0,0.0,0.0,0.0,2.6273714751005173,100.0,0.0,7.164599100661917e-05,0.0,0.0,26.393679499862316,27.00000010631784,27.000005877753953,27.000052818769888,4.999947181230112,99.99999147071536,0.010426077246573576,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.5,1.25,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,none,0.0,0,20260717
JPN,nominal_causal_mpc,1,5001,3859,2025-06-10T19:00:00,0,0,168,-364.10134928580703,1179.8555797441504,519947.28850583034,1871.1429843424312,507.8257375378166,34.98524046035017,691.2874045982807,131.66327577530222,0.0,0.0,0.0,2.9340515403930567e-06,0.0,0.0,0.0,0.0,0.0,4.0633398443460464,100.0,0.0,2.9340515403930567e-06,0.0,0.0,26.284914505519282,27.000000082525965,27.00000023884888,27.000000595659902,4.999999404340098,99.99999965070815,0.016124364360058246,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.5,1.25,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,none,0.0,0,20260717
JPN,nominal_causal_mpc,2,5002,4531,2025-07-08T19:00:00,0,0,168,-338.4111421399191,1068.826193125327,475522.87718024285,2006.4732154729916,631.234305701819,45.40578586029572,937.6470223476645,80.27474491302426,0.0,0.0,4.0,0.4260216748010315,0.0,0.0,0.0,0.0,0.0,1.9543426111340523,97.61904761904762,4.0,0.4260216748010315,0.0,0.0,26.6301347695085,27.00000008012373,27.095579467276657,27.168907681828184,4.831092318171816,99.94928313395226,0.0077553277840793486,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.5,1.25,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,none,0.0,0,20260717
JPN,nominal_causal_mpc,3,5003,6552,2025-10-01T00:00:00,0,0,168,-442.04095563900825,1443.1777261931622,648676.0623863183,1866.2972549719375,546.7027586597894,35.15330742669082,423.1195287787755,36.444409959086826,0.0,0.0,12.0,8.400215614561976,0.0,0.0,0.0,0.0,0.0,2.35531447455287,92.85714285714286,12.0,8.400215614561976,0.0,0.0,26.71205365114308,27.610874491747552,27.89940465882169,27.97902867097993,4.020971329020071,98.99997433159976,0.009346485929747976,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.5,1.25,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,none,0.0,0,20260717
JPN,static_robust_mpc,0,5000,1843,2025-03-18T19:00:00,0,0,168,-220.50807101245783,716.1400482076249,287412.71322357433,1656.2706313526164,356.05673013315635,21.12703614262889,940.1305831449918,290.8090963747419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.249573990702629,100.0,0.0,0.0,0.0,0.0,25.902601388066344,26.934195345311252,26.997232438265858,26.999763941940454,5.000236058059546,100.0,0.008926880864092842,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.5,1.25,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,none,0.0,0,20260717
JPN,static_robust_mpc,1,5001,3859,2025-06-10T19:00:00,0,0,168,-367.5590464192987,1193.3696106733066,526030.2282147066,1866.9444708990204,506.1303344541991,32.48213010055662,673.5748602257136,149.3758201478694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1374553442001343,100.0,0.0,0.0,0.0,0.0,26.32213984504063,26.948258556646447,26.99982125072418,26.999999999403773,5.000000000596227,100.0,0.004513711590940754,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.5,1.25,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,none,0.0,0,20260717
JPN,static_robust_mpc,2,5002,4531,2025-07-08T19:00:00,0,0,168,-364.2538521983293,1163.4295688702005,517796.205801833,2015.8283077889091,636.6820426768561,49.313141201176066,852.3987389187087,165.52302834198002,0.0,0.0,7.0,3.4385234615306715,0.0,0.0,0.0,0.0,0.0,1.4053169190883636,95.83333333333334,7.0,3.4385234615306715,0.0,0.0,26.402291720072142,26.971000700637358,27.580119800491932,27.661571716058855,4.338428283941145,99.5906519688654,0.005576654362985643,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.5,1.25,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,none,0.0,0,20260717
JPN,static_robust_mpc,3,5003,6552,2025-10-01T00:00:00,0,0,168,-448.3948563992027,1465.3268675995337,659731.3977043405,1872.668078489881,550.7361798496745,37.49070975474897,407.3412108903475,52.22272784751486,0.0,0.0,0.0,4.7833736971369945e-11,0.0,0.0,0.0,0.0,0.0,1.0508327037096024,100.0,0.0,4.7833736971369945e-11,0.0,0.0,26.463730188398976,26.948141292780505,26.999817282511962,27.000000000047834,4.999999999952166,99.9999999999943,0.0041699710141290865,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.5,1.25,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,none,0.0,0,20260717
JPN,eact_mpc,0,5000,1843,2025-03-18T19:00:00,0,0,168,-221.03914925020078,717.7442026300108,287957.84305160225,1661.6379935857444,358.1629033673629,24.388225141550095,943.8937909557335,287.04588856400005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1403858810663223,100.0,0.0,0.0,0.0,0.0,25.693579539005903,26.702576039433474,26.83652895894805,26.859725658909053,5.140274341090947,100.0,0.008493594667968517,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.5,1.25,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,none,0.0,0,20260717
JPN,eact_mpc,1,5001,3859,2025-06-10T19:00:00,0,0,168,-368.20932100634866,1194.625496912793,526603.5856971628,1878.7625121990939,514.2965698609796,36.133935993849796,684.1370152863008,138.81366508728212,0.0,0.0,0.0,4.892616090046431e-09,0.0,0.0,0.0,0.0,0.0,1.6117681711912155,100.0,0.0,4.892616090046431e-09,0.0,0.0,25.999572908798147,26.737032390789764,26.852647477486844,27.000000004892616,4.999999995107384,99.99999999941754,0.006395905375635873,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,0.5,1.25,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,none,0.0,0,20260717
