country,algorithm,episode,reset_seed,start_hour,start_timestamp,week,start_step,n_hours,reward,e_grid_mwh,co2_kg,e_total_mwh,e_cooling_mwh,e_pump_mwh,e_wind_used_mwh,e_wind_unused_mwh,sla_violation_mwh,safety_intervention,recommended_exceedance_event,recommended_exceedance_c,allowable_exceedance_event,allowable_exceedance_c,safety_infeasible,workload_intervention,thermal_safety_override,rate_limit_override,recommended_compliance_pct,recommended_exceedance_hours,recommended_exceedance_degc_h,allowable_exceedance_hours,allowable_exceedance_degc_h,mean_t_inlet_c,p95_t_inlet_c,p99_t_inlet_c,max_t_inlet_c,min_allowable_headroom_c,temporal_rci_hi_pct,mean_action_override,final_backlog_mwh,mpc_horizon,confidence,constraint_tolerance,intervention_weight,weight_grid,weight_co2,weight_total,weight_smooth,adaptive_beta_floor,thermal_safety_shield,cooling_conductance_nominal_mw_per_k,cooling_conductance_multiplier,cooling_conductance_effective_mw_per_k,thermal_metric_schema,thermal_state_semantics,t_inlet_recommended_min_c,t_inlet_recommended_max_c,t_inlet_allowable_min_c,t_inlet_allowable_max_c,forecast_stress,forecast_stress_scale,forecast_stress_start_step,forecast_stress_seed
JPN,nominal_causal_mpc,0,5000,1843,2025-03-18T19:00:00,0,0,168,-217.17234576846738,699.7388199635835,276078.94710755174,1611.380008251488,323.63125995036876,8.661883224287976,911.6411882879046,319.29849123182896,0.0,0.0,0.0,2.1455098284661744e-06,0.0,0.0,0.0,0.0,0.0,12.9206638969481,100.0,0.0,2.1455098284661744e-06,0.0,0.0,25.89944284375278,27.000000081186226,27.000000294724707,27.000000447283302,4.999999552716698,99.99999974458217,0.05127247588964002,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,1.0,2.5,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,none,0.0,0,20260717
JPN,nominal_causal_mpc,1,5001,3859,2025-06-10T19:00:00,0,0,168,-349.18701970531515,1127.185503165584,497475.89705199795,1790.0611450302956,447.7781508194664,13.95098786656466,662.8756418647117,160.07503850887113,0.0,0.0,0.0,2.5818732822813217e-06,0.0,0.0,0.0,0.0,0.0,9.810635603964329,100.0,0.0,2.5818732822813217e-06,0.0,0.0,26.286057849469813,27.000000057584835,27.000000321190456,27.000000678698665,4.999999321301335,99.99999969263413,0.03893109346326388,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,1.0,2.5,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,none,0.0,0,20260717
JPN,nominal_causal_mpc,2,5002,4531,2025-07-08T19:00:00,0,0,168,-322.5679254520237,1013.5379942319071,448591.3543472363,1906.5069664733055,559.9593825307566,16.71446003167222,892.9689722413984,124.95279501929022,0.0,0.0,0.0,2.352017148155028e-06,0.0,0.0,0.0,0.0,0.0,7.887615744024515,100.0,0.0,2.352017148155028e-06,0.0,0.0,26.227281907693147,27.000000059769537,27.00000023007827,27.0000005854583,4.999999414541701,99.99999971999796,0.03130006252433218,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,1.0,2.5,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,none,0.0,0,20260717
JPN,nominal_causal_mpc,3,5003,6552,2025-10-01T00:00:00,0,0,168,-419.6327395469707,1368.5944513681206,614115.8294801518,1787.0222329081153,489.0609986358645,13.520045386793143,418.42778153999467,41.13615719786763,0.0,0.0,0.0,4.04452888602691e-06,0.0,0.0,0.0,0.0,0.0,7.797110740095377,100.0,0.0,4.04452888602691e-06,0.0,0.0,26.37190688514946,27.000000148304746,27.00000036592843,27.000000416720468,4.999999583279532,99.99999951850846,0.030940915341489017,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,1.0,2.5,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,none,0.0,0,20260717
JPN,static_robust_mpc,0,5000,1843,2025-03-18T19:00:00,0,0,168,-212.23045153643673,687.2533365707582,275658.13306707947,1616.612550001337,328.30106373694275,9.224621187562857,929.3592134305788,301.58046608915475,0.0,0.0,0.0,3.170866236246184e-08,0.0,0.0,0.0,0.0,0.0,6.508865604177117,100.0,0.0,3.170866236246184e-08,0.0,0.0,25.40540090512186,26.94621295519673,26.997554709962348,27.000000031708662,4.999999968291338,99.99999999622517,0.0258288317042262,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,1.0,2.5,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,none,0.0,0,20260717
JPN,static_robust_mpc,1,5001,3859,2025-06-10T19:00:00,0,0,168,-347.6272499856516,1127.3482674342456,496559.63131328695,1789.4668171059307,447.5290140450041,13.605796716662155,662.1185496716852,160.83213070189777,0.0,0.0,0.0,5.231106925407403e-08,0.0,0.0,0.0,0.0,0.0,1.7729643769562244,100.0,0.0,5.231106925407403e-08,0.0,0.0,26.157558387656007,26.949191135639637,26.999999999849297,27.000000039131585,4.999999960868415,99.99999999377249,0.007035572846819248,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,1.0,2.5,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,none,0.0,0,20260717
JPN,static_robust_mpc,2,5002,4531,2025-07-08T19:00:00,0,0,168,-335.2812170798445,1066.4906272233623,474115.4942330407,1902.1539696105374,552.1378479435527,20.18299775610781,835.6633423871751,182.25842487351366,0.0,0.0,0.0,2.6952360343557302e-08,0.0,0.0,0.0,0.0,0.0,4.578268358483911,100.0,0.0,2.6952360343557302e-08,0.0,0.0,26.287973963049744,26.953765079553353,26.999999974309365,27.000000026452323,4.999999973547677,99.99999999679139,0.018167731587752877,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,1.0,2.5,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,none,0.0,0,20260717
JPN,static_robust_mpc,3,5003,6552,2025-10-01T00:00:00,0,0,168,-422.0076856234484,1375.8997613462525,619189.6938607257,1777.9915373350032,478.9561441815882,14.594204267957418,402.0917759887508,57.47216274911148,0.0,0.0,0.0,2.638364335894039e-07,0.0,0.0,0.0,0.0,0.0,1.64741026237607,100.0,0.0,2.638364335894039e-07,0.0,0.0,26.497452638244244,26.950939972353492,27.00000004292333,27.00000016801365,4.999999831986351,99.9999999685909,0.006537342229248246,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,1.0,2.5,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,none,0.0,0,20260717
JPN,eact_mpc,0,5000,1843,2025-03-18T19:00:00,0,0,168,-212.60597420613527,688.2387037816216,275874.4458923916,1620.180899318836,331.2542558802717,9.839778361732952,931.9421955372145,298.99748398251904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.543393410742283,100.0,0.0,0.0,0.0,0.0,25.194159224746386,26.80208890218918,26.88811343820989,26.997220191379732,5.002779808620268,100.0,0.02993410092590022,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,1.0,2.5,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,none,0.0,0,20260717
JPN,eact_mpc,1,5001,3859,2025-06-10T19:00:00,0,0,168,-347.79938679703287,1126.9283204732772,496434.6708181287,1799.2466753185427,455.18586308619234,15.728805888086061,672.3183548452656,150.6323255283172,0.0,0.0,0.0,1.5831247424102912e-09,0.0,0.0,0.0,0.0,0.0,2.775762951001525,100.0,0.0,1.5831247424102912e-09,0.0,0.0,25.821638431463704,26.8202547247943,26.89558155773338,27.000000001583125,4.999999998416875,99.99999999981154,0.011014932247771217,0.0,24,0.9,0.0001,0.0,1.0,2.0,0.2,0.5,0.1,False,2.5,1.0,2.5,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,none,0.0,0,20260717
