country,algorithm,n_episodes,episode_return_mean,episode_return_std,e_grid_mwh_mean,e_grid_mwh_std,co2_kg_mean,co2_kg_std,e_total_mwh_mean,e_total_mwh_std,e_cooling_mwh_mean,e_cooling_mwh_std,e_pump_mwh_mean,e_pump_mwh_std,wind_utilization_pct_mean,wind_utilization_pct_std,sla_violation_mwh_mean,sla_violation_mwh_std,terminal_unserved_mwh_mean,terminal_unserved_mwh_std,thermal_violation_hours_mean,thermal_violation_hours_std,safety_interventions_mean,safety_interventions_std,safety_infeasible_hours_mean,safety_infeasible_hours_std,workload_interventions_mean,workload_interventions_std,recommended_compliance_pct_mean,recommended_compliance_pct_std,recommended_exceedance_hours_mean,recommended_exceedance_hours_std,recommended_exceedance_degc_h_mean,recommended_exceedance_degc_h_std,allowable_exceedance_hours_mean,allowable_exceedance_hours_std,allowable_exceedance_degc_h_mean,allowable_exceedance_degc_h_std,mean_t_inlet_c_mean,mean_t_inlet_c_std,p95_t_inlet_c_mean,p95_t_inlet_c_std,p99_t_inlet_c_mean,p99_t_inlet_c_std,max_t_inlet_c_mean,max_t_inlet_c_std,min_allowable_headroom_c_mean,min_allowable_headroom_c_std,temporal_rci_hi_pct_mean,temporal_rci_hi_pct_std,mean_abs_action_override_mean,mean_abs_action_override_std,accepted_plan_rate,solver_convergence_rate,solver_fallback_rate,solver_rule_fallbacks,solver_safe_recovery_fallbacks,solver_shifted_fallbacks,solve_time_mean_s,solve_time_p95_s,min_constraint,mpc_horizon,confidence,constraint_tolerance,intervention_weight,weight_grid,weight_co2,weight_total,weight_smooth,adaptive_beta_floor,thermal_safety_shield,thermal_metric_schema,thermal_state_semantics,t_inlet_recommended_min_c,t_inlet_recommended_max_c,t_inlet_allowable_min_c,t_inlet_allowable_max_c,forecast_stress,forecast_stress_scale,forecast_stress_start_step,forecast_stress_seed
NOR,eact_mpc,4,-148.82237294487373,12.654970690329474,1327.1238227032782,117.8103717895823,1361.229245114566,100.75863548853322,1482.2862975572277,114.01179549796016,296.3873543326032,64.6742078128786,6.081125013340663,2.755688198221752,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,9.139322276752182e-08,6.132305159636865e-08,0.0,0.0,0.0,0.0,26.463712635457313,0.03255880138610235,26.854769945831116,0.08635598833351767,26.90952652009866,0.05727831536861396,27.00000006088574,4.6201398393446075e-08,4.999999939114259,4.620139839344604e-08,99.99999998911986,7.3003669287815934e-09,0.005268838838674128,0.0017396394255704936,1.0,0.9895833333333334,0.0,0,0,0,0.40318204479245606,0.5761601150268683,-5.6841395732476485e-06,24,0.9,0.0001,0.0,1.0,2.0,0.1,0.5,0.1,False,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,adverse_bias,1.0,0,20260717
NOR,static_robust_mpc,4,-148.3717981004992,12.534722134923717,1322.9905038769027,116.73146114816561,1356.5702303398596,100.35894557455545,1478.1529787308527,113.11994828102851,293.1010848136689,64.01738344914124,5.234075705899049,2.333298211325061,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.254579133025402e-06,6.555122521094069e-07,0.0,0.0,0.0,0.0,26.74623900363092,0.023730617551735517,27.000000041115694,2.2372761312104792e-08,27.000000112228065,5.709792662493061e-08,27.000000328728536,1.942446329039123e-07,4.999999671271462,1.9424463290391226e-07,99.99999985064534,7.80371736229541e-08,0.005561068304814398,0.002250145066742042,1.0,0.9910714285714286,0.0,0,0,0,0.37918459984887576,0.5842158600513357,-5.6841395732476485e-06,24,0.9,0.0001,0.0,1.0,2.0,0.1,0.5,0.1,False,ashrae_a1_inlet_v1,representative_lumped_it_equipment_inlet_air_temperature_proxy,18.0,27.0,15.0,32.0,adverse_bias,1.0,0,20260717
